item	site	category	subcategory	description
Dragonclaw	Elden Ring Wiki	Magic	Incantations	"One of the incantations of Dragon Communion.
Transforms caster into a dragon to tear through foes with dragon claws. Allows one follow-up attack.
Incantation of those who have hunted dragons and feasted upon their hearts. This is a pure and overwhelming power.
"
Flame Sling	Elden Ring Wiki	Magic	Incantations	"An incantation from the Fire Monks, guardians of the giants' flame of ruin. Produces and throws a ball of raging fire. Charging up this incantation makes it more powerful and cases the ball to explode. Fire beguiles those who look upon it. Those who would guard the flame would also come to worship it.
"
Carian Phalanx	Elden Ring Wiki	Magic	Sorceries	"One of the sorceries of the Carian royal family.
Creates a defensive arch of numerous magic glintblades overhead, 
which automatically attack nearby foes.This sorcery can be used cast while in motion.
An enhanced version of the glintblade sorcery used by enchanted
 knights.
"
Golden Lightning Fortification	Elden Ring Wiki	Magic	Incantations	"An incantation of Erdtree Worship.
Greatly increases lightning damage negation for the caster and nearby allies.
Hold to continue praying, delaying the effect.
This incantation was used by the knights of the Erdtree during the assault by the great ancient dragon Gransax, and the bitter War of the Ancient Dragons that followed.
"
Great Heal	Elden Ring Wiki	Magic	Incantations	"Superior incantation of the Two Fingers' faithful.
Greatly heals HP for the caster and nearby allies. Hold to continue praying and delay activation.
The Two Fingers has high hopes for the Tarnished; that even if they should be wounded, even should they fall, they will continue to fight for their duty.
"
Greatblade Phalanx	Elden Ring Wiki	Magic	Sorceries	"One of the sorceries of the Carian royal family.Creates a defensive arch of larger magic glintblades overhead, which automatically attack nearby foes.Used by the enchanted troll knights.They were the comrades of the young Rennala, bound by oath.
"
Flame of the Fell God	Elden Ring Wiki	Magic	Incantations	"This legendary incantation is one of several that draws directlyfrom the power of the Fire Giants.Releases a ball of raging fire said to be inhabited by a fell god. Thefireball floats toward enemies and explodes, setting the areaablaze.Arghanthy, the chief guardian of the Flame, had kept this incantation a well-kept secret until it was stolen by Adan. The fell god still lurks within the Fire Giants.
"
Glintstone Cometshard	Elden Ring Wiki	Magic	Sorceries	"One of the glintstone sorceries of the Academy of Raya Lucaria.Fires a magical comet with a trailing tail.This sorcery can be cast repeatedly and while in motion. Charging enhances potency.A sorcery of the Karolos Conspectus, the most venerable of the academy.
"
Night Comet	Elden Ring Wiki	Magic	Sorceries	"One of the night sorceries of Sellia, Town of Sorcery.
Fires a semi-invisible magic comet.This sorcery can be cast repeatedly and while in motion. Charging enhances potency.
The Sellian sorcerers were assassins, and it is said that they often hunted their fellows.
"
Elden Stars	Elden Ring Wiki	Magic	Incantations	"This legendary incantation is the most ancient of those that derive from the Erdtree.
Creates a stream of golden shooting stars that assail the area.
It is said that long ago, the Greater Will sent a golden star bearing a beast into the Lands Between, which would later become the Elden Ring.
"
Glintstone Arc	Elden Ring Wiki	Magic	Sorceries	"Fires a horizontal arc of magic that spreads outward.This sorcery can be cast repeteadly and while in motion.
Granted to sorcererers who depart from the academy to embark on
journeys, in order to fend off large groups of would-be adversaries.
Fools often roam in packs.
"
Lord's Divine Fortification	Elden Ring Wiki	Magic	Incantations	"Incantation taught to Gideon the All-Knowing by the Two 
Fingers.
Greatly increases holy damage negation for the caster and nearby 
allies.
Hold to continue praying and delay activation.
Gideon gained true knowledge after his long exchange with the 
Two Fingers - discovering all had been broken long ago; that the 
trembling fingers, bent with age, and the Erdtree itself, were no 
exception.
"
Ambush Shard	Elden Ring Wiki	Magic	Sorceries	"One of the night sorceries of Sellia, Town of Sorcery.Launches a projectile from a distance removed from the caster, so as to strike the enemy from behind.This sorcery can be cast repeatedly.The Sellian sorcerers were assassins, and it is said that they often hunted their fellows.
"
Frenzied Burst	Elden Ring Wiki	Magic	Incantations	"Incantations originating from the maddening Three Fingers.
Releases concentrated blasts of the yellow flame of frenzy from the caster's eyes.
Charging enhances potency, enabling the blasts to penetrate the enemy's guard.
In times past, every single person who attempted to control the flame of frenzy succumbed to madness after a desperate internal struggle. This incantation is testament to a meager victory.
"
Black Flame's Protection	Elden Ring Wiki	Magic	Incantations	"A black flame incantation of the Godskin Apostles.
Summons black fire within, increasing physical damage negation. 
However, sacred flasks and other such forms of HP restoration are 
impaired.
The Apostles were all embraced by the Gloam-Eyed Queen, and 
the black flame was their armor within.
"
Discus of Light	Elden Ring Wiki	Magic	Incantations	"One of the incantations of the Golden Order fundamentalists.
Produces a ring of light and fires it forwards. The ring of light returns to a position close to the caster before disappearing. This incantation can be cast repeatedly.
A gift from the young Miquella to his father, Radagon.
"
Scouring Black Flame	Elden Ring Wiki	Magic	Incantations	"A black flame incantation of the Godskin Apostles.Sweeps a wide area before the caster with black flame.Charging enhances range.The black flame could once slay gods. But when Maliketh sealed Destined Death, the true power of the black flame was lost.
"
Pest Threads	Elden Ring Wiki	Magic	Incantations	"Incantation of the servants of rot.
Secretes countless sticky threads, launching them forwards.
A technique of the pale pests who crawl through the lands afflicted by scarlet rot; the abandoned children of the goddess.
""Do you have an interest in rot incantations?""
"
Honed Bolt	Elden Ring Wiki	Magic	Incantations	"One of the incantations of the capital's ancient dragon cult.
Summons a bolt of lightning to strike foes from above.This incantation can be cast repeatedly.
Long ago, Godwyn the Golden defeated the ancient dragon
 Fortissax, and befriended his fallen foe — an event that gave rise to
 the ancient dragon cult in the capital.
"
Aspects of the Crucible: Tail	Elden Ring Wiki	Magic	Incantations	"One of the ancient Erdtree incantations.
Creates a supple tail that sweeps through foes before the caster.Charging enhances potency.
This is a manifestation of the Erdtree's primal vital energies - anaspect of the primordial crucible, where all life was once  blendedtogether.
"
Magma Breath	Elden Ring Wiki	Magic	Incantations	"One of the incantations of Dragon Communion.
Transforms caster into a wyrm to spew magma breath.
Allows one follow-up attack.
Those who have performed the Dragon Communion will find
their humanity slowly slipping away. Once they fully succumb to
their fate, they are left no more than wyrms that crawl the earth.
"
Vyke's Dragonbolt	Elden Ring Wiki	Magic	Incantations	"Incantation of Vyke, knight of the Roundtable Hold.
Summons red lightning to bolster both the caster's body and their armament held in the right hand. Enchants armaments with lightning-affinity attacks and increases maximum equipment load. However, lightning damage negation will be reduced.
Of all the knights, Vyke the Dragonspear was the one Lansseax loved the most.
"
Night Maiden's Mist	Elden Ring Wiki	Magic	Sorceries	"One of the night sorceries of Sellia, Town of Sorcery.
Releases a life-sapping silver mist before the caster, dealingdamage to all caught within, including the caster.This sorcery can be cast while in motion.
Below Sellia, the Eternal City of Nokron sleeps. This sorceryoriginates from the maiden of that place.
"
Glintstone Icecrag	Elden Ring Wiki	Magic	Sorceries	"Sorcery said to have been used by the old snow witch.
The glintstone serves as a conduit, launching a mass of cold magic.
This sorcery can be cast repeatedly and while in motion.
The snowy crone taught the young Ranni to fear the dark moon
as she imparted her cold sorcery.
"
Magic Downpour	Elden Ring Wiki	Magic	Sorceries	"One of the sorceries of the Carian royal family.
Summons a mass of magic that fires projectiles over a wide area.This sorcery can be cast while in motion. Charging extendsduration.
Said to have been taught by the Crystalians to mark the swearingof the old concord.
"
Burn O Flame!	Elden Ring Wiki	Magic	Incantations	"One of the incantations that draws directly from the power of the
 Fire Giants.
Raises a series of flame pillars around the caster.
Charging further increases the number of flame pillars.
The Fire Giants borrowed from the power of a fell god, and still
 they were defeated. Yet their failure released them from their
 solitary curse: to serve as keepers of the Flame for eternity.
"
Stars of Ruin	Elden Ring Wiki	Magic	Sorceries	"Legendary sorcery devised by Lusat, primeval sorcerers. 
Fires twelve dark shooting stars that pursue the target. This sorcery can be cast while in motion. Charging increases potency.
When Lusat glimpsed into the primeval current, he beheld the final moments of a great star cluster, and upon seeing it, he too was broken. 
"
Oracle Bubbles	Elden Ring Wiki	Magic	Sorceries	"Sorcery of the claymen who served as priests in the ancient
dynasty.
Produces several small magical bubbles that drift towards foes
before they naturally pop.
Charging increases the delay before the bubbles pop.
The claymen search for lost oracles within their bubbles.
"
Carian Piercer	Elden Ring Wiki	Magic	Sorceries	"One of the sorceries of the Carian royal family.
Conjures a magic greatsword to impale foes.Charging lengthens the initial step in.
This sorcery forms a counterpart to Carian Greatsword.
Highly lethal when used against single foes riding alone.
"
Heal	Elden Ring Wiki	Magic	Incantations	"Incantation of the Two Fingers' faithful.
Heals HP for the caster and nearby allies.Hold to continue praying and delay activation.
The Two Fingers has high hopes for the Tarnished; that even if 
they should be wounded, even should they fall, they will continue
 to fight for their duty.
"
Divine Fortification	Elden Ring Wiki	Magic	Incantations	"Incantation of the Two Fingers' faithful.
Increases holy damage negation.This incantation can be cast while in motion.
Follow the path that has been set for you, and you will make enemies of all others: the monks, the sorcerers, the ancient dragon knights and the scions of gold. Heed me — the Lands Between offers no welcome to the Tarnished.
"
Ancient Death Rancor	Elden Ring Wiki	Magic	Sorceries	"Sorcery of the servants of Death.
Summons a horde of vengeful spirits that chase down foes. Charging enhances potency.
They are cinders of the ancient death hex, raked from the fires of ghostflame by Deathbirds.
"
Frozen Lightning Spear	Elden Ring Wiki	Magic	Incantations	"Incantation that channels the power of the Dragonkin Soldiers.Creates a spear of ice lightning and stabs it into the ground fromabove. On impact, the spear will burst into trails of lightning advancing forwards.The Dragonkin were born in the Eternal City, where they knewno true sky, nor true lightning. Instead, ice lightning was theirweapon.
"
Gelmir's Fury	Elden Ring Wiki	Magic	Sorceries	"One of the sorceries developed from the magma of Mt. Gelmir.
Conjures a surge of magma from the earth, covering the area.
Charging extends the surge of magma.
This sorcery is held to represent the fury of the volcano, but the
arrogance of attempting to harness it is solely that of men and
serpents.
"
Black Flame Ritual	Elden Ring Wiki	Magic	Incantations	"Superior black flame incantation of the Godskin Apostles. 
Summons a circle of black flame pillars around the caster. Charging increases the size of the circle.
The Gloam-Eyed Queen led the apostles. It is said that she was an Empyrean chosen by the Fingers.
"
Death Lightning	Elden Ring Wiki	Magic	Incantations	"Incantation that channels the power of the ancient dragon
Fortissax, now corrupted by Death.
Strikes surroundings with a storm of Death lightning.
Inflicts Death blight upon foes.
Charging extends duration of the storm.
It said that this golden lightning was wielded by Godwyn, who
befriended Fortissax.
"
Loretta's Mastery	Elden Ring Wiki	Magic	Sorceries	"Sorcery used by Loretta, Knight of the Haligtree. Creates a magic greatbow and fires four great arrows simultaneously. Charging enhances potency. Hold to keep the great arrows nocked. Developed by Loretta after her long, bloody journey to seek out a place where the Albinaurics could live in peace. 
"
Explosive Ghostflame	Elden Ring Wiki	Magic	Sorceries	"Sorcery of the servants of Death.
Strike the ground with the staff, triggering an explosion of ghostflame that burns the surrounding area.
In the time when there was no Erdtree, death was burned in ghostflame. Deathbirds were the keepers of that fire.
"
Star Shower	Elden Ring Wiki	Magic	Sorceries	"One of the glintstone sorceries of the Academy of Raya Lucaria.Fires six magic shooting stars that pursue the target.This sorcery can be cast while in motion. Charging enhances potency.The most difficult to master of the Olivinus Conspectus sorceries.
"
Theodorix's Magma	Elden Ring Wiki	Magic	Incantations	"Superior incantation of Dragon Communion. Channels the power of the great wyrm Theodorix. Transforms caster into a great wyrm to spew a large volume of magma breath. Allows one follow-up attack. The name of the ancient troll warrior Theodorix lives on — as a hero of the War against the Giants. 
"
Rancorcall	Elden Ring Wiki	Magic	Sorceries	"Sorcery of the servants of Death.
Summons vengeful spirits that chase down foes. Charging enhances potency. 
Once though lost, this ancient death hex was rediscovered by the necromancer Garris. 
"
Glintstone Breath	Elden Ring Wiki	Magic	Incantations	"One of the incantations of Dragon Communion.
Transforms caster into a dragon to spew magic breath.Charging extends duration.
Those extraordinary individuals who perpetuate DragonCommunion are called the dragon-hearted.
"
Lord's Heal	Elden Ring Wiki	Magic	Incantations	"Incantation bestowed by the Two Fingers upon the Tarnished
deemed worthy of becoming a lord.
Heals a massive amount of HP for the caster and nearby allies.
Hold to continue praying and delay activation.
Tarnished - O, Tarnished! Seek the Erdtree and stand before
Marika, its Queen. Become the Elden Lord!
"
Protection of the Erdtree	Elden Ring Wiki	Magic	Incantations	"A superior incantation of Erdtree Worship.
Increase damage negation for all affinities except physical, for both the caster and nearby allies.Hold to continue praying and delay activation.
In the beginning, everything was in opposition to the Erdtree. But through countless victories in war, it became the embodiment of Order.
"
Black Blade	Elden Ring Wiki	Magic	Incantations	"Power gleaned from the remembrance of Maliketh.
Caster creates an illusory black blade, then leaps forward to 
deliver a spinning slash that emits a wave of light. 
This can be followed up with one additional attack.
This blade was once imbued with Destined Death. In addition to 
dealing damage, it reduces foes' maximum HP and continues to 
sap their current HP for a very short time.
"
Whirl O Flame!	Elden Ring Wiki	Magic	Incantations	"Superior Incantation of the Fire Monks. 
Creates a spiraling stream of fire that burns the area before the caster. Charging enhances potency and reach. 
Fire beguiles those who gaze into it. And so the guardians of the flame are also its worshippers. 
"
Terra Magica	Elden Ring Wiki	Magic	Sorceries	"One of the glintstone sorceries of the Academy of Raya Lucaria.
Draws an academy sigil upon the ground, raising the magic strength of those within.
Once, the sigil would be cast from the highest belfry of the academy, covering the entire institution's grounds. This spell allows such vivid experience of spell—casting success, it turns many a fledgling into a true sorcerer in a flash of newfound understanding.
"
Flame Fortification	Elden Ring Wiki	Magic	Incantations	"Incantation of the Two Fingers' faithful.
Increases fire damage negation.
This incantation can be cast while in motion.
Follow the path that has been set for you, and you will make 
enemies of all others: the monks, the sorcerers, the ancient dragon 
knights, and the scions of gold. Heed me – the Lands Between 
offers no welcome to the Tarnished.
"
Crystal Release	Elden Ring Wiki	Magic	Sorceries	"Sorcery of the mysterious Crystalians.Creates a mass of crystal, then shatters it to scour a wide area with a violent rain of crystal shards.This sorcery is used by high-ranking adepts among the Crystalians. Some also call this sorcery ""the Crystal Sun.""
"
Rotten Breath	Elden Ring Wiki	Magic	Incantations	"One of the incantations of Dragon Communion.
Transforms caster into a dragon to spew scarlet rot breath.Charging extends duration.
Those extraordinary individuals who perpetuate DragonCommunion are called the dragon-hearted.
"
Law of Regression	Elden Ring Wiki	Magic	Incantations	"Incantation of the Golden Order fundamentalists.One of the key fundamentals.
Heals all negative statuses, dispels special effects, and reveals mimicry in all its forms.
The fundamentalists describe the Golden Order through the powers of regression and causality. Regression is the pull of meaning; that all things yearn eternally to converge.
"
Redmane Knight Ogha Ashes	Elden Ring Wiki	Spirit Ashes	+	"Legendary ashen remains. Use to summon the spirit of Ogha, the Redmane Knight.  Spirit of a mighty knight versed in the use of a greatbow. A valiant warrior who will attack immediately after being summoned.  The longest-serving member of the Redmane Knights, Ogha studied techniques to manipulate gravity alongside Radahn. May use a rain of gravitational arrows in response to a war cry, but only once.
"
Godrick Soldier Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirits of two of Godrick's soldiers.
A duo of spirits, consisting of a wielder of devastating charged 
hammer attacks in the vanguard and a crossbowman bringing up 
the rear.The soldiers who serve Godrick the Grafted are what remains of
 the army that fled the royal capital of the Erdtree.
"
Fanged Imp Ashes	Elden Ring Wiki	Spirits	+	"Ashes remains in which spirits yet dwell.Use to summon two fanged imp spirits.
These spirits are well suited to causing a disturbance, moving nimbly like pests and hurling magic pots.The two imps seem fond of each other's company.
"
Lhutel the Headless	Elden Ring Wiki	Spirits	+	"Legendary ashen remains.Use to summon the spirit of Lhutel the Headless.
Spirit of a headless knight who leads the mausoleum soldiers.
Wields a lance enrobed in Death and hurls spectral lances at foes.
Lhutel sacrificed her life so that in Death she could continue to protect a soulless demigod until their revival, earning her the hero's honor of Erdtree Burial.
"
Giant Rat Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell. Use to summon the spirits of three giant rats.
Spirits that do not require FP to summon.The rat spirits appear at a distance from the summoner, swarming 
upon their victim to start the fight.Even as spirits, these vermin seem to multiply endlessly. 
Enhancing these ashes can increase their numbers.
"
Miranda Sprout Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell. Use to summon the spirits of five miranda sprouts. Summoning consumes HP rather than FP.  Spirits of sweet little miranda flowers, carnivorous blossoms that feed upon human flesh. They creep slowly, scattering toxic pollen. Vulnerable to fire—do take care of the little darlings.
"
Crystalian Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.
 Use to summon the spirit of a Crystalian.
 Spirit that wields round crystalline blades, both big and small. Its sturdy body, itself hewn from crystal long ago, is hard enough to blunt its opponent's blades, but blows from bludgeoning weapons can shatter it easily.
"
Skeletal Militiaman Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirits of two skeletal militiamen.
These are the spirits of militiamen who live in Death, and will
 continue to rise again until properly finished off. This is the grotesque fate of those who come into contact with
 Deathroot.
"
Marionette Soldier Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirits of two marionette soldiers.
Spirits of marionette soldiers created to serve a sorcerer.These marionettes are archers, each equipped with a pair of bows. 
On the verge of falling apart, they are ill—disciplined and attack 
without warning.
"
Oracle Envoy Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen Remains in which spirits yet dwell. 
Use to summon the spirits of four Oracle Envoys.
Spirits of a monstrous band of musicians who employ sacred arts. It is said that when Oracle Envoys appear, playing their pipes, they do so to herald the arrival of a new god, or age.
"
Greatshield Soldier Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.
Use to summon five greatshield soldier spirits.
Spirits of greatshield soldiers who belonged to the Fallen Hawks, a band of soldiers that once explored the Eternal City. Stout defenders with a steady guard. 
Though their methods are somewhat crude, they work well as a squadron, and will attract the attention of enemies or lob ghostflame from the rearguard.
"
Page Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirit of a page.
Spirit of a page who traveled at the side of the noble he served.
Uses a piercing sword and crossbow to defend his master.One becomes a page merely by accident of being born into 
obscurity; nothing is asked of ability, talent, or volition.
"
Black Knife Tiche Ashes	Elden Ring Wiki	Spirit Ashes	+	"Legendary ashen remains.Use to summon the spirit of Black Knife Tiche.
Tiche was one of the assassins who, on the night of the plot,
imbued her black knife with the Rune of Death and slew Godwyn
the Golden. She was the daughter of the Black Knife Ringleader,
Alecto, and was killed protecting her mother during their flight
from the royal capital.
"
Albinauric Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirits of two Albinaurics.
A strapping duo of cartwheeling spirits who wield ripple swords
 and spew freezing breath.Both are second-generation Albinaurics, with dumpy heads that
 resemble those of frogs.
"
Ancestral Follower Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirit of an ancestral follower.
A spirit of the horned folk who eschew letters and metalworking.
Brawny, and versed in distinctive spiritual arts, this particular
 tribesman wields a heavy bow.
"
Nomad Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a nomad.
A member of a tribe that was entombed in the earth so as to bury 
the maddening disease that followed them. Able to emit the
terrible flame of frenzy from his eyes, but has low HP and is frail, 
unable to take much in the way of punishment.
"
Rotten Stray Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.Use to summon the spirit of a rotten stray.Spirit of a stray dog corrupted by the scarlet rot. Though it is only a small creature, it is as violent as it is nimble, and its fangs fester with poisonous rot. 
"
Battlemage Hugues Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.
 Use to summon the spirit of Battlemage Hugues.
 Hugues came from Sellia to study the Haima Conspectus at the academy, where he became a battlemage.
 Haima scholars seek to quell conflict with cannon fire and the gavel, but Hugues developed a longing for it.
"
Putrid Corpse Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.Use to summon the spirits of four putrid corpses.
These spirits appear some distance from the summoner. Though their movements are dull and confused, their low moans make them effective at drawing the attention of enemies.  True death does not come easily for them.
"
Ancient Dragon Knight Kristoff Ashes	Elden Ring Wiki	Spirit Ashes	+	"Legendary ashen remains.
 Use to summon the spirit of Kristoff, the Ancient Dragon Knight.
 Spirit of Kristoff, an honorable knight of Leyndell who was also a devout worshipper of the ancient dragons.
 His skills strike down foes with thunderbolts, the dragons' weapon of choice.
 After the First Defense of Leyndell, Kristoff earned the hero's honor of Erdtree Burial for the feat of capturing Godefroy the Grafted.
"
Twinsage Sorcerer Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirit of a Twinsage sorcerer.
Spirit of a Raya Lucaria sorcerer wearing a stone crown. Those who study the Twinsage Conspectus are the academy's
 elite, capable of mastering the Glintstone Cometshard and Crystal
 Burst sorceries.
"
Lone Wolf Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirits of three lone wolves.
Spirits of wolves chased from their pack. They later encountered a nameless Tarnished, who welcomed them as hunting companions. The wolf spirits overwhelm enemies with their agility, aiding the summoner in combat.
"
Latenna The Albinauric	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell. Use to summon the spirit of Latenna the Albinauric. 
A rare case of one who chose to become a spirit voluntarily.
Latenna was renowned as a deft magic archer. But having lost her beloved wolf companion, Lobo, she cannot move from the place where she was summoned.
"
Spirit Jellyfish Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell. Use to summon a spirit jellyfish.
A floating spirit that illuminates its surroundings. Prone to tears, the jellyfish girl searches for her distant home. Will 
bravely spew poison at foes on her summoner's behalf.
It seems her name is Aurelia.
"
Jarwight Puppet	Elden Ring Wiki	Spirit Ashes	+	"One of Seluvis' puppets.
Use to summon the spirit of a jarwight.
Spirit of a man who wished to become the innards of a livingjar. A 
jar-hurling specialist who throws all manner of pots and jars.
The warrior jar once told the nameless man this:
""You are not yet ready to join the warriors inside. No, you must
apply yourself! Better yourself, and one day I will return for you.""
"
Banished Knight Engvall Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.
 Use to summon the spirit of Engvall, the Banished Knight.
 One of the two knights dubbed the Wings of the Storm. Despite his banishment, he rejected the invitation of the Grace-Given Lord, instead keeping watch over a masterless castle for many years, gaining renown as a hero of the fringes.
"
Winged Misbegotten Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirit of a winged misbegotten.
A spirit with the aspect of wings which takes flight to loose arrows
 from its bow. The misbegotten are held to be a punishment for
 making contact with the Crucible, and from birth they are treated
 as slaves, or worse.
"
Warhawk Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.
 Use to summon the spirit of a warhawk.
 Spirit of a Stormveil warhawk, the talons of which have been sliced off so that razor-fine swords could be grafted in their place.
 With its lord vanquished, and its wings wounded, the hawk perished as it solemnly gazed at its former home.
 The storm is a warhawk's cradle.
"
Nepheli Loux Puppet	Elden Ring Wiki	Spirit Ashes	+	"One of Seluvis's favorite puppets. Use to summon the spirit of Nepheli Loux.  Puppet of a warrior who was betrayed by her pure heart. Wields a Stormhawk Axe in both hands and uses the Thunderstorm skill.  A diamond in the rough, deserving of special care lest its potential be squandered. Nepheli Loux truly was a warrior.
"
Vulgar Militia Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell. Use to summon the spirits of three vulgar militiamen.  Spirits of the vulgar militia who wield long-hafted, serrated hatchets. These brutal weapons are particularly effective at causing blood loss to opponents. In the Lands Between, the small were scorned, and so they formed their vulgar militia as a means to make a living, albeit in ignominy.
"
Avionette Soldier Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell. Use to summon the spirits of two avionette soldiers. Spirits of marionette soldiers with avian features that were created to serve a sorcerer.Equipped with long-hafted scythes, they also attack from the skies by lobbing fire pots. Can sometimes malfunction when damaged. 
"
Archer Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.
Use to summon three archer spirits.
Spirits of archers who belonged to the Fallen Hawks, a band of
soldiers that once explored the Eternal City. Their arrows are
imbued with cold ghostflame.
Though their methods are somewhat crude, they work well as a
squadron, firing a hail of arrows in unison at the sound of a war
"
Cleanrot Knight Finlay Ashes	Elden Ring Wiki	Spirit Ashes	+	"Legendary ashen remains.
 Use to summon the spirit of the Cleanrot Knight Finlay.
 Finlay was one of the few survivors of the Battle of Aeonia, who in an unimaginable act of heroism carried the slumbering demigod Malenia all the way back to the Haligtree. She managed the feat alone, fending off all manner of foes along the way.
"
Land Squirt Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell. Use to summon the spirits of three land squirts Summoning consumes HP rather than FP.  These spirits appear some distance from the summoner. The firm, fleshy tubes of the creatures remain rooted to the spot, spraying poisonous liquid over their surroundings.
"
Kaiden Sellsword Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirit of a Kaiden sellsword.
Spirit of a mercenary belonging to a horse-riding folk. Skillfully 
uses a massive blade made for dismounting other riders, and 
enhances his already considerable strength with war cries.The sellswords of Kaiden made their prowess known on countless 
battlefields.
"
Noble Sorcerer Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirit of a noble sorcerer.Spirit of a nobleman who once asked to be given a place at Raya
 Lucaria to learn glintstone sorceries.His talents were insufficient to be worthy of donning the stone 
crown, however, and he is only capable of using the most
 rudimentary sorcery.
"
Stormhawk Deenh	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.
Use to summon the spirit of Deenh the Stormhawk.
Spirit of a fierce hawk that faithfully rendered lifelong service to the old king of Stormveil long ago, when the true storm raged. Its
cries embolden its fellows in battle, and the tempestuous winds that encircle it shred through foes.
"
Fire Monk Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell. Use to summon the spirit of a Fire Monk.  Spirit of a stout monk who monitored the Giants' Flame. Versed in fire incantations, and himself steeled against fire. Though he was charged with keeping watch over the Flame, after many years of solemn duty, he has succumbed to its allure.
"
Finger Maiden Therolina Puppet	Elden Ring Wiki	Spirit Ashes	+	"One of Seluvis's puppets.
Use to summon the spirit of the Finger Maiden Therolina.
Spirit of Finger Maiden who never met the Tarnished she was
meant to guide. Uses healing incantations and Holy Water Pots,
but she is not a fighter by nature and is ill-suited to battle.
A Maiden without a Tarnished. A Tarnished without a Maiden.
And yet no guide to bring them together.
"
Bloodhound Knight Floh	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.Use to summon the spirit of Floh, the Bloodhound Knight.
Spirit of a Bloodhound Knight they called the Rabid Stray. Will attack without pause immediately after being summoned.Floh vowed that there was only one lord he would ever serve: a true king. And so, the Rabid Stray never found a master.
"
Nightmaiden & Swordstress Puppets	Elden Ring Wiki	Spirit Ashes	+	"An old puppet crafted in the Eternal City.
Use to summon the spirits of a nightmaiden and a swordstress.
These sisters, members of a cold-blooded race who wield flowing
weapons, became puppets of their own volition.
"
Omenkiller Rollo	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirit of Omenkiller Rollo.
Spirit of Rollo, known as the first Omenkiller. Once a famous perfumer, Rollo imbibed a physick to rid himself of emotion, thus enabling him to enact his nightmarish labor, hunting the Omen.
"
Kindred of Rot Ashes	Elden Ring Wiki	Spirit Ashes	+	"Kindred of Rot
Kindred of Rot
Ashen remains in which spirits yet dwell. Use to summon a spirit of the Kindred of Rot.  This spirit takes the form of a crawling pest, its chitinous body making a dry rustling sound. Attacks enemies by secreting sticky threads. The Kindred of Rot are the servants of the Goddess of Rot—servants that have been forsaken.
"
Dung Eater Puppet	Elden Ring Wiki	Spirit Ashes	+	"One of Seluvis's puppets. Use to summon the spirit of the Dung Eater.  Spirit of a man who murdered thousands and defiled their corpses with the Seedbed Curse. Wields a spine greatsword and hurls curses.  The Dung Eater despaired at how he met his end. How hideous and sinister this puppet is, and yet, its utter despair invites one to care for it.
"
