item	site	category	subcategory	description
Spiked Club	Elden Ring Wiki	Weapons	Hammers	"A club with beast fangs wrapped around the striking end. The uneven spread of fangs causes blood loss.
Given only to the toughest of demi-humans, this weapon is a badge of honor. Or so the demi-humans believe.
"
Golem Greatbow	Elden Ring Wiki	Weapons	Greatbows	"Greatbow of black stone crafted by a civilization now gone toruin. Weapon of the Guardian Golem.Extremely heavy, this greatbow requires enormous strength just todraw, suggesting it was not designed for human use.
"
Brick Hammer	Elden Ring Wiki	Weapons	Great Hammers	"Weapon made from an ordinary stone brick. Wielded by a laborer who lead a rebellion, and later become a champion himself.
Even among other bludgeons of its size, this weapon is especially weighty. The strength of a giant is required to wield it. 
"
Nox Flowing Sword	Elden Ring Wiki	Weapons	Curved Swords	"A grim weapon wielded by swordsmen of the Eternal City, thisshotel has a blade as fine as a needle.
Forged from the liquid metal of a Silver Tear, it is thoroughlytempered until hardened
"
Celebrant's Rib-Rake	Elden Ring Wiki	Weapons	Spears	"Rake decorated with many-colored fabrics. Ceremonial tool used by dancers during the festivities of Dominula, Windmill Village.
Crafted from human bone.
Grants trace amounts of runes upon landing attacks.
"
Cane Sword	Elden Ring Wiki	Weapons	Straight Swords	"Beloved sword of an aged knight whose last quest was long behindhim, repurposed into a walking stick. The tip is rather worn.
Though bent of back and without the brawn required even toraise the sword aloft, still he wished to meet his end with weaponin hand.
"
Banished Knight's Greatsword	Elden Ring Wiki	Weapons	Greatswords	"A finely-crafted greatsword intricately engraved with an ancient motif. G
iven to knights who, whether by misfortune or misdeed, were forced to abandon their homes. Most of these knights were sent to the fringes, where they were forced to start anew with only despair for company.
"
Sword of Milos	Elden Ring Wiki	Weapons	Greatswords	"Sinister greatsword fashioned from a giant's backbone.
Metes out wounds like a lopsided saw-blade, and restores some FP upon defeating an enemy.
Milos was undersized for a giant, and was viewed as sullied and terribly grotesque.
"
Demi-Human Queen's Staff	Elden Ring Wiki	Weapons	Glintstone Staffs	"Glintstone staff styled as a scepter. A gift once given to the demi-humans to foster peace, it can be wielded even by those of low intelligence. Sneered at by fools in the academy. 
"
Magma Blade	Elden Ring Wiki	Weapons	Curved Swords	"Curved sword with a blade fashioned from the lava of Mt. Gelmir.
An armament of the man-serpents, impossible for a human to have made.
Deals fire damage.
"
Highland Axe	Elden Ring Wiki	Weapons	Axes	"Single-sided axe used by the warriors of the highlands. 
Brave combatants begin battle by crying out their names. Roars are enhanced by this weapon.
"
Reduvia	Elden Ring Wiki	Weapons	Daggers	"Jagged dagger with a distinctive curled blade.Carried by the noble servants of the Lord of Blood.
This dagger rips the flesh as it enters, inflicting blood loss with sickening efficacy. A proud testament to the success of its vicious design, this weapon is perpetually coated in blood.
"
Urumi	Elden Ring Wiki	Weapons	Whips	"This weapon made of extremely thin, flexible blades of metal is wielded like a whip by Nightfolk warriors. 
Though in essence a whip with a cutting edge, it can also be used as a spear to pierce foes.
"
Mohgwyn's Sacred Spear	Elden Ring Wiki	Weapons	Great Spears	"Trident of Mohg, Lord of Blood. A sacred spear that will come to symbolize his dynasty. As well as serving as a weapon, it is an instrument of communion with an outer god who bestows power upon accursed blood. The mother of truth desires a wound.
"
Death's Poker	Elden Ring Wiki	Weapons	Greatswords	"Barbed rod carried by Deathbirds.
The birds are graveyard fire keepers; it is said they rake out the ashen remains of the dead from their kilns.
"
Arbalest	Elden Ring Wiki	Weapons	Crossbows	"Large crossbow made from composite materials. One of the largest of all bolt firing devices.
Its limbs are more pliable than metallic ones, allowing bolts fired from this weapon to pierce even forged of steel.
"
Envoy's Greathorn	Elden Ring Wiki	Weapons	Colossal Weapons	"Fanned golden horn of the Oracle Envoys. Profoundly weighty, its blows are sure to be felt.
Originally an instrument, but one that cannot be sounded by a mere human. Or perhaps it is too early to sound the call.
"
Spear	Elden Ring Wiki	Weapons	Spears	"Weapon comprised of a blade attached to a long haft.
A far-reaching piercing weapon, it can be wielded from behind the safety of a raised shield. Very effective against mounted foes.
"
Clinging Bone	Elden Ring Wiki	Weapons	Fists	"Horrific weapon made of a hardened skeletal arm. Wielded by Ensha of the Royal Remains.
Fitted by placing one's hands into the fists' grips until they dig in.
""""O clinging creature. A king relinquishes not the hand.""""
"
Lucerne	Elden Ring Wiki	Weapons	Halberds	"This polearm features a hard, sharpened beak-like spike attached to its head, designed to pierce armor.
Though designed mainly as a thrusting weapon, its long handle can be utilized to get around an enemy's guard with a sideward sweeping attack.
"
Rotten Staff	Elden Ring Wiki	Weapons	Colossal Weapons	"Ceremonial staff depicting the Erdtree in its historic radiance. It festers with scarlet rot. Wielded by the avatars who protect the Minor Erdtrees. 
"
Misbegotten Shortbow	Elden Ring Wiki	Weapons	Light Bows	"Shortbow wielded by Winged Misbegotten. Fine fur clings to it.Designed to inflict additional damage by sacrificing range.
"
Giant-Crusher	Elden Ring Wiki	Weapons	Colossal Weapons	"A hammer made from a boulder, used in the War against the Giants.One of the heftiest weapons in the entire Lands Between. 
After the giants were quelled, and man turned against man in violence, this weapon was all but forgotten. Man has grown feeble in comparison to his forebears. 
"
Inseparable Sword	Elden Ring Wiki	Weapons	Greatswords	"Sword forged by compounding silver and gold.
A sacred weapon to hunt Those Who Live in Death.
Deals holy damage.
The inseparable twins found solace in the Golden Order,the only institution not to revile them as accursed beings.
"
Ripple Blade	Elden Ring Wiki	Weapons	Axes	"Unique weapon wielded by young Albinaurics, this sword is
modelled after the ripples that are thought to be the origin of their
species.
Its attack power is greatly enhanced with one's arcane attribute.
"
Blade of Calling	Elden Ring Wiki	Weapons	Daggers	"Dagger given to one who set out on a journey to fulfill her duty long ago. The power of its former owner, the kindling maiden, is still apparent.
The one who walks alongside flame, Shall one day meet the road of Destined Death.
"
Lazuli Glintstone Sword	Elden Ring Wiki	Weapons	Straight Swords	"A sword with a glintstone in its handguards. Wielded by scholars of the Lazuli Conspectus who seek to master Carian sorcery. Deals magic damage.
Apparently once used as a staff of sorcery, this sword is made of wood.
"
Guardian's Swordspear	Elden Ring Wiki	Weapons	Halberds	"Weapon comprising a long handle and broad blade sharpened from the hard wood of old trees. Wielded by guardians of the Minor Erdtrees, known as experts in the arts of combat. The power of this weapon scales greatly with dexterity.
"
Clawmark Seal	Elden Ring Wiki	Weapons	Sacred Seals	"A sacred seal given by Gurranq, the BeastClergyman. A rare trinket which allows incantations to be scaled with strength. 
The claw mark represents Gurranq's wrath. Enhances bestial incantations learned from Gurranq.
"
Albinauric Staff	Elden Ring Wiki	Weapons	Glintstone Staffs	"Short staff with a blue glintstone embedded. Wielded by the albinaurics of old.
The albinaurics harbor a secret; they cast sorcery with their innate arcaneness.
"
Jawbone Axe	Elden Ring Wiki	Weapons	Axes	"Axe made from a herbivore's skull. Weapon of the ancestral 
followers who disdain metal.
This axe is more of a bludgeon; it forgoes a bladed edge, instead 
using the beast's molar teeth to buffet foes, dealing strike damage.
"
Crucible Knot Talisman	Elden Ring Wiki	Talismans	+	"A talisman fashioned from a bony knot that embodies that aspects of various creatures.Said to have grown on the human body long ago.
Reduces damage and impact of headshots taken.
A vestige of the crucible of primordial life. Born partially of devolution,it was considered a signifier of the divine in ancient times, but is now increasingly disdained as an impurity as civilization has advanced.
"
Clarifying Horn Charm	Elden Ring Wiki	Talismans	+	"An accoutrement worn by the ancestral followers.Raises focus.(Focus governs resistance to sleep and madness.)
Said to be a budding horn. The ancestral followers believed that the horns of a long-lived beast continue to bud like antlers, over and over again, until the beast one day becomes an ancestral spirit.
"
Sacred Scorpion Charm	Elden Ring Wiki	Talismans	+	"A talisman carried by assassins who strike unseen.Patterned on a scorpion freshly shed of its exoskeleton, its claws seizing a heart with a blessed glow.
Raises holy attack power, but lowers damage negation.
"
Crimson Amber Medallion	Elden Ring Wiki	Talismans	+	"A medallion with crimson amber inlaid. Boosts maximum HP.
The Erdtree's old sap becomes amber, treasured as the most precious of jewels in the age of Godfrey, the first Elden Lord.
A primordial life energy resides inside. 
"
Blessed Dew Talisman	Elden Ring Wiki	Talismans	+	"Talisman depicting a drop of the Erdtree's sap, a blessed boon.
Gradually restores HP.
It was once thought that the blessed sap of the Erdtree would drip from its boughs forever -- but that age of plenty swiftly came to a close, and with time, the Erdtree became more an object of faith.
"
Prosthesis-Wearer Heirloom	Elden Ring Wiki	Talismans	+	"A talisman engraved with a scene from a heroic tale.
Raises dexterity.
Though born into the accursed rot, when the young girl encountered her mentor and his flowing blade, she gained wings 
of unparalleled strength.
"
Millicent's Prosthesis	Elden Ring Wiki	Talismans	+	"Part of the golden prosthesis used by Millicent.The hand is locked into a fist that once raised a sword aloft.
Boosts dexterity and raises attack power with successive attacks.
The despair of sweet betrayal transformed Millicent from a mere bud into a magnificent flower. And one day, she will be reborn - as a beautiful scarlet valkyrie.
"
Ritual Sword Talisman	Elden Ring Wiki	Talismans	+	"A talisman patterned after swords used in ritual combat held to honor the Erdtree.
Raises attack power when HP is at maximum.
The practice had died out by the age of King Consort Radagon, but remains of the arenas where ritual combat took place can still be found in every land.
"
Warrior Jar Shard	Elden Ring Wiki	Talismans	+	"Shard of a shattered warrior jar.
Boosts the attack power of skills.
Scraps of stewed flesh cling to the shard, and tatters of ornaments can be seen mingled within the slime. Relics of ancient royal warriors, perhaps.
"
Blue-Feathered Branchsword	Elden Ring Wiki	Talismans	+	"A talisman adorned with blue feathers, once used in ancient death rituals.
Raises defense when HP is low.
The heart sings when one draws close to death, and thus does one cling so tenaciously to life - to render up a death worth offering.
"
Arrow's Reach Talisman	Elden Ring Wiki	Talismans	+	"A talisman depicting three arrows.Carried by hunters of beasts.
Increases the effective range of bows.
"
Roar Medallion	Elden Ring Wiki	Talismans	+	"A bronze medallion depicting a roaring giant.Enhances roars and breath attacks.
In ancient times, the giants were mortal enemies of the Erdtree. Their bellowing roars desolated nature, triggered avalanches, and whipped up storms of flame.
"
Radagon's Scarseal	Elden Ring Wiki	Talismans	+	"An eye engraved with an Elden Rune.
Said to be the seal of King Consort Radagon.
Raises vigor, endurance, strength, and dexterity, but also increases damage taken.
These seals represent the lifelong duty of those chosen by the gods.
"
Prince of Death's Pustule	Elden Ring Wiki	Talismans	+	"A fetid pustule taken from facial flesh.Raises vitality.(Vitality governs resistance to the effects of Death.)
It is said that this pustule came from the visage of the Prince of Death, he who used to be called Godwyn. As First Dead of the demigods, it's said he's buried deep under the capital, at the Erdtree's roots.
"
Golden Scarab	Elden Ring Wiki	Talismans	+	"A talisman facsimile of a scarab, the carrier of treasures and precious things.
This golden scarab increases the amount of runes obtained from defeating enemies.
"
Cerulean Amber Medallion	Elden Ring Wiki	Talismans	+	"A medallion with cerulean amber inlaid.
Boosts maximum FP.
The Erdtree's old sap becomes amber, treasured as the most precious of jewels in the age of Godfrey, the first Elden Lord.
A primordial life energy resides inside.
"
Moon of Nokstella	Elden Ring Wiki	Talismans	+	"This legendary talisman is a treasure of Nokstella, the Eternal City.
Increases memory slots.
This talisman represents the lost black moon.The moon of Nokstella was the guide of countless stars.
"
Fire Scorpion Charm	Elden Ring Wiki	Talismans	+	"A talisman carried by assassins who strike unseen.Patterned on a scorpion freshly shed of its exoskeleton, its claws seizing a heart that burns with fire.
Raises fire attack power, but lowers damage negation.
"
Assassin's Cerulean Dagger	Elden Ring Wiki	Talismans	+	"An assassin's dagger, misshapen and stained in cerulean.Critical hits restore FP.
This charm is modelled after the darkly gleaming blades used in the Night of Black Knives. Those which gave the demigods their first taste of death.
"
Hammer Talisman	Elden Ring Wiki	Talismans	+	"A talisman depicting a hammer and a knight.Enhances stamina-reducing attacks against a blocking opponent.
Hammers are highly effective against shield-bearing foes, so much so that they are known as ""knight-killers.""
"
Crepus's Vial	Elden Ring Wiki	Talismans	+	"Small mysterious bottle with a dark mist sealed within.
Eliminates all sound made by the wearer during movement.
A ritual implement used by Roundtable Hold assassins. There was a time when Tarnished who had strayed from guidance feared 
nothing more than utter silence.
"
Green Turtle Talisman	Elden Ring Wiki	Talismans	+	"A talisman in the shape of a green turtle.Raises stamina recovery speed.
Turtles are known as a nutritious ingredient, symbolic of inexhaustible power.
However, those who hold turtles to be wise creatures consider the practice of eating their meat to be barbarous.
"
Radagon's Soreseal	Elden Ring Wiki	Talismans	+	"This legendary talisman is an eye engraved with an Elden Rune, said to be the seal of King Consort Radagon.
Greatly raises vigor, endurance, strength, dexterity, but also increases damage taken by a similar measure.
Solemn duty weighs upon the one beholden; not unlike a gnawing curse from which there is no deliverance.
"
Carian Filigreed Crest	Elden Ring Wiki	Talismans	+	"A talisman adorned with the royal crest.
Lowers FP consumed by skills.
An honor said to have once been awarded to Carian knights who served as direct retainers to the kingdom's princesses. Now there is only one princess: Ranni, daughter of Rennala.
"
Curved Sword Talisman	Elden Ring Wiki	Talismans	+	"A talisman depicting a curved sword and a swordsman.Enhances guard counters.
It is said that a blind swordsman was the originator of this technique — the art of allowing one's opponent to strike so as to leave them vulnerable to a well-timed reply.
"
Companion Jar	Elden Ring Wiki	Talismans	+	"A talisman given by the jars to their friends.
Raises potency of thrown jars.
Though the jars are brought to life by human flesh and blood, they are all rather kindly folk. Perhaps they were made to be better than their innards.
"
Arsenal Charm	Elden Ring Wiki	Talismans	+	"An iron charm that resembles a mass of weaponry. Boosts maximum equipment load.
This talisman was derived from an unusual greatsword, once wielded by a hero hungry for vengeance.
"
Dragoncrest Greatshield Talisman	Elden Ring Wiki	Talismans	+	"Legendary talisman of wrought iron depicting a massive ancient dragon.
Enormously boosts physical damage negation.
The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock.
And so it is that the shape of the dragon has become symbolic of all manner of protections.
"
Crucible Scale Talisman	Elden Ring Wiki	Talismans	+	"A talisman fashioned from a scale that embodies the aspects of various creatures.
Said to have grown on the human body long ago.
Reduces damage taken from critical hits.
A vestige of the crucible of primordial life. Born partially of devolution, it was considered a signifier of the divine in ancient 
times, but is now increasingly disdained as an impurity as civilization has advanced.
"
Haligdrake Talisman	Elden Ring Wiki	Talismans	+	"Talisman depicting a golden ancient dragon.Boosts holy damage negation.
The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock.And so it is that the shape of the dragon has become symbolic of all manner of protections.
"
Radagon Icon	Elden Ring Wiki	Talismans	+	"A legendary talisman depicting the Elden Lord Radagon.
Shortens the casting time of sorceries and incantations.
As the husband of Rennala of Caria, the red-haired Radagon studied sorcery, and as the husband of Queen Marika, he studied 
incantations. Thus did the hero aspire to be complete.
"
Old Lord's Talisman	Elden Ring Wiki	Talismans	+	"A legendary talisman depicting the ancient king whose seat lies at the heart of the storm beyond time.
Extends the duration of sorceries and incantations.
It is said that the ancient royal city of Farum Azula has been 
slowly crumbling since time immemorial.
"
Mottled Necklace	Elden Ring Wiki	Talismans	+	"A vividly-colored accoutrement precious to the ancestral followers.
Raises immunity, robustness, and focus.
Said to be a budding horn. The ancestral followers believed that the horns of a long-lived beast continue to bud like antlers, over and over again, until the beast one day becomes an ancestral spirit.
"
Blue Dancer Charm	Elden Ring Wiki	Talismans	+	"A cloth doll depicting a dancer garbed in blue.
An ancient heirloom of some sort.
Raises attack power with lower equipment load.
The dancer in blue represents a fairy, who in legend bestowed a 
flowing sword upon a blind swordsman. Blade in hand, the
swordsman sealed away an ancient god — a god that was Rot itself.
"
Crucible Feather Talisman	Elden Ring Wiki	Talismans	+	"A talisman fashioned from feathers that embody the aspects of various creatures.Said to have grown on the human body long ago.
Improves the effectiveness of dodge rolls, but increases damage taken at all times.
A vestige of the crucible of primordial life. Born partially of devolution, it was considered a signifier of the divine in ancient times, but is now increasingly disdained as an impurity as civilization has advanced.
"
Dragoncrest Shield Talisman	Elden Ring Wiki	Talismans	+	"Wrought iron talisman depicting a trio of ancient dragons.
Boosts physical damage negation.
The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock.
And so it is that the shape of the dragon has become symbolic of all manner of protections.
"
Magic Scorpion Charm	Elden Ring Wiki	Talismans	+	"A talisman carried by assassins who strike unseen.
Patterned on a scorpion freshly shed of its exoskeleton, its claws seizing a heart that shimmers with magic.
Raises magic attack power, but lowers damage negation.
"
Graven-Mass Talisman	Elden Ring Wiki	Talismans	+	"A talisman depicting the first school of graven mages — a nightmare that would continue to haunt the academy.
Greatly raises potency of sorceries.
The primeval current is a forbidden tradition of glintstone sorcery. To those who cleave to its teachings, the act of collecting sorcerers to fashion them into the seeds of stars is but another path of scientific inquiry. 
"
Stalwart Horn Charm	Elden Ring Wiki	Talismans	+	"An accoutrement worn by the ancestral followers. Raises robustness. (Robustness governs resistance to blood loss and frost.)
Said to be a budding horn. The ancestral followers believe that the horns of a long-lived beast continue to bud like antlers, over and over again, until the beast one day becomes an ancestral spirit. 
"
Entwining Umbilical Cord	Elden Ring Wiki	Talismans	+	"Mysterious circular object that's oddly warped.Changes the demeanour of the wearer's actions.
"
Ritual Shield Talisman	Elden Ring Wiki	Talismans	+	"A talisman patterned after shields used in ritual combat held to honor the Erdtree.
Raises defense when HP is at maximum.
The practice had died out by the age of King Consort Radagon, but remains of the arenas where ritual combat took place can still be found in every land.
"
Faithful's Canvas Talisman	Elden Ring Wiki	Talismans	+	"A talisman bearing an icon that depicts a group of masked figures.Raises potency of incantations.
The figures represent the flock at prayer, their firm belief in the intangible inspiring even the solitary founder of their religion.
What is faith if not an affirmation?
"
Two Fingers Heirloom	Elden Ring Wiki	Talismans	+	"A talisman engraved with the legend of the Two Fingers.Raises faith.
Fingers cannot speak, yet these are eloquent.Persistently they wriggle, spelling out mysteries in the air.Thus did we gain the words. The words of our faith.
"
Prince of Death's Cyst	Elden Ring Wiki	Talismans	+	"A fetid, overgrown cyst taken from facial flesh.
Greatly raises vitality.
(Vitality governs resistance to the effects of Death.)
It is said that this cyst came from the corrupted visage of one unable to die a true Death. Indeed, it comes from the Prince of Death, scion of the golden bough and First of the Dead among the demigods.
"
Longtail Cat Talisman	Elden Ring Wiki	Talismans	+	"A brooch depicting Lacrima, the long-tailed cat.
Renders the wearer immune to fall damage.
However, it cannot prevent falling to one's death.
Lacrima features in the fables of Raya Lucaria, in which she is 
described as a faerie cat who was fond of playing in the great bell tower.
"
Lightning Scorpion Charm	Elden Ring Wiki	Talismans	+	"A talisman carried by assassins who strike unseen.Patterned on a scorpion freshly shed of its exoskeleton, its claws seizing a heart that sparks with lightning.
Raises lightning attack power, but lowers damage negation.
"
Sacrificial Twig	Elden Ring Wiki	Talismans	+	"A talisman fashioned from a dried twig, so slender that it might snap at the slightest touch.
Prevent rune loss upon death, but will be lost itself in exchange.
Believed to be a twig pruned from the Erdtree long, long ago.
"
Erdtree's Favor	Elden Ring Wiki	Talismans	+	"A talisman depicting a special blessing of the Erdtree.
Slightly raises maximum HP, stamina, and equip load.
It is said that when the Age of the Erdtree began, such blessings 
were personally bestowed upon their recipients by Queen Marika 
herself.
"
Arrow's Sting Talisman	Elden Ring Wiki	Talismans	+	"A talisman depicting three iron arrows.
Carried by soldiers long ago.
Raises attack power of arrows and bolts.
"
Rotten Winged Sword Insignia	Elden Ring Wiki	Talismans	+	"A talisman depicting a raised prosthetic blade. An honor bestowed upon the valkyries who serve the goddess of rot. 
Greatly raises attack power with successive attacks.
The Four sister were born in the swamp of Aeonia, and came to the Haligtree under the aegis of Gowry. And yet, those buds were doomed to never blossom.
"
Godfrey Icon	Elden Ring Wiki	Talismans	+	"A legendary talisman depicting the Elden Lord Godfrey.
Raises charge attack power of sorceries, incantations, and skills.
Godfrey was a ferocious warrior. When he vowed to become a lord, he took the Beast Regent Serosh upon on his back to suppress the ceaseless lust for battle that raged within.
"
Primal Glintstone Blade	Elden Ring Wiki	Talismans	+	"An old glintstone blade that has been stained with blood.
Reduces FP consumption of sorceries and incantations at the cost of maximum HP.
The old sorcerers would slice open their hearts with these blades to imbue a primal glintstone with their soul, and thus did they die.
"
Host's Trick-Mirror	Elden Ring Wiki	Items	Key Items	"A small, clouded mirror that reflects a flesh-and-blood figure.
Makes the bearer take on the appearance of a summoned cooperator.
One of the ritual implements created by the Tarnished to deceive invaders.
"
Boltdrake Talisman	Elden Ring Wiki	Talismans	+	"Talisman depicting a yellow ancient dragon.Boosts lightning damage negation.
The ancient dragons, who ruled before the prehistoric era of the Erdtree, would protect their lord as a wall of living rock.And so it is that the shape of the dragon has become symbolic of all manner of protections.
"
Marika's Scarseal	Elden Ring Wiki	Talismans	+	"An eye engraved with an Elden Rune.Said to be the seal of Queen Marika.
Raises mind, intelligence, faith, arcane, but also increases damage taken.
These seals represent the lifelong duty of those chosen by the gods.
"
Perfumer's Talisman	Elden Ring Wiki	Talismans	+	"A talisman depicting a set of perfume bottles.
Raises potency of perfume items.
There are gardens known only to the perfumers. Whether hidden on the fringes of the highlands, or obscured by shadows inside caves, the flowers blossom in secret, waiting to impart their scent.
"
Starscourge Heirloom	Elden Ring Wiki	Talismans	+	"A talisman engraved with a scene from a heroic tale.
Raises strength.
The mightiest hero of the demigods confronted the falling stars alone—and thus did he crush them, his conquest sealing the very fate of the stars.
"
Spear Talisman	Elden Ring Wiki	Talismans	+	"A talisman depicting a spear and a soldier.
 Enhances the counterattacks that are unique to thrusting weapons.
Spears are standard weapons for soldiers in the Lands Between. 
They made it possible to respond to a ferocious foe with an equally ferocious counterattack.
"
Kindred of Rot's Exultation	Elden Ring Wiki	Talismans	+	"A talisman depicting the exultation of pests.
Raises attack power when poisoning or rot occurs in the vicinity.
""Rot for the scarlet goddess. O scarlet blossoms, flourish in distant lands, and return to us, the unwanted children.""
"
Dagger Talisman	Elden Ring Wiki	Talismans	+	"A talisman depicting a dagger and a surgeon.
Enhances critical hits.
The white-garbed field surgeons come to the aid of friend and foe alike by dealing a final deadly thrust to spare them from the prolonged agony of a mortal wound. A sense of mercy is a catalyst for bloodlust.
"
Viridian Amber Medallion	Elden Ring Wiki	Talismans	+	"A medallion with viridian amber inlaid. Boosts maximum stamina.
The Erdtree's old sap becomes amber, treasured as the most precious of jewels in the age of Godfrey, the first Elden Lord.
A primordial life energy resides inside. 
I see you, Tarnished..."" 
"
Stargazer Heirloom	Elden Ring Wiki	Talismans	+	"A talisman engraved with the legend of a queen.
Raises intelligence.
The young astrologer gazed at the night sky as she walked. She had always chased the stars every step of her journey. Then she 
met the full moon — and, in time, the astrologer became a queen.
"
Greatshield Talisman	Elden Ring Wiki	Talismans	+	"Talisman depicting a knight holding a greatshield.
Boosts guarding ability.
The knights of Leyndell once modelled themselves after the Tree Sentinels. Their purpose is to protect that which deserves protection, and thus the shield always comes before the sword.
"
Bull-Goat's Talisman	Elden Ring Wiki	Talismans	+	"A talisman depicting the horns of a bull-goat.Raises poise.
Bull-goats are associated with the stout and mighty Tragoth, said to be unflinching in combat - now a silent comrade to those who fight.
"
Immunizing Horn Charm	Elden Ring Wiki	Talismans	+	"An accountrement worn by the ancestral followers.Raises immunity.(Immunity governs resistance to poison and rot.)
Said to be a budding horn. The ancestral followers believed that the horns of a long-lived beast continue to bud like antlers , over and over again, until the beast one day becomes an ancestral spirit.
"
Silver Scarab	Elden Ring Wiki	Talismans	+	"A talisman facsimile of a scarab, the carrier of treasures and precious things.
This silver scarab enhances item discovery.
"
Shard of Alexander	Elden Ring Wiki	Talismans	+	"Shard of the late Alexander, a shattered warrior jar.
Greatly boosts the attack power of skills.
Scraps of stewed flesh cling to the shard, and tatters of ornaments can be seen mingled within the slime. Relics of a red-haired champion, it would seem.
"
Crimson Seed Talisman	Elden Ring Wiki	Talismans	+	"A crimson-colored talisman patterned after an Erdtree seed.
Boosts HP restoration from the Flask of Crimson Tears.
The Erdtree was once perfect and eternal, and thus was it believed that Erdtree seeds could not exist.
"
Shabriri's Woe	Elden Ring Wiki	Talismans	+	"Disturbing likeness of a man whose eyes have been gouged out.The corners of his mouth are upturned in an almost flirtatious manner.
Constantly attracts enemies' aggression.
It is said that the man, named Shabriri, had his eyes gouged out as punishment for the crime of slander, and, with time, the blight of the flame of frenzy came to dwell in the empty sockets.
"
Twinblade Talisman	Elden Ring Wiki	Talismans	+	"A talisman depicting a twinblade and a confessor.Enhances the final hit ending a chain of attacks.
The twinblade technique is a tradition of the confessors, who closely guard the secret of how they preserve the momentum of their attacks. Thus is the final strike of their onslaught all the more deadly.
"
Godskin Swaddling Cloth	Elden Ring Wiki	Talismans	+	"Sacred cloth of the Godskin Apostles, made from supple skin sewn together.
Successive attacks restore HP.
The Gloam-Eyed Queen cradles newborn apostles swaddled in this cloth. Soon they will grow to become the death of the gods.
"
Pearldrake Talisman	Elden Ring Wiki	Talismans	+	"Talisman depicting a pearlescent ancient dragon.Boosts non-physical damage negation.
The ancient dragons who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock.
And so it is that the shape of the dragon has become symbolic of all manner of protections.
"
Daedicar's Woe	Elden Ring Wiki	Talismans	+	"Disturbing likeness of a woman whose skin was flayed.She smiles with a serene tenderness.
Increases damage taken.
It is said that this woman, named Daedicar, indulged in every form of adultery and wicked pleasure imaginable, giving birth to a myriad of grotesque children.
"
Ancestral Spirit's Horn	Elden Ring Wiki	Talismans	+	"Item cut from the horns of the Regal Ancestor Spirit.
Restore FP upon defeating enemies.
A number of new growths bud from the antler-like horns of the fallen king, each glowing with light. Thus does new life grow from death, and from death, one obtains power.
"
Winged Sword Insignia	Elden Ring Wiki	Talismans	+	"A talisman depicting a raised prosthetic blade.An honor bestowed upon the knights who fought alongside Malenia the Severed.
Raises attack power with successive attacks.
The wings symbolize Malenia and her undefeated prowess. Though she never knew relief from the accursed rot she was born into, her blade was forever beautiful - and relentless.
"
Graven-School Talisman	Elden Ring Wiki	Talismans	+	"A talisman depicting a school of graven mages, the nightmare of 
the academy.
Raises potency of sorceries.
The primeval current is a forbidden tradition of glintstone 
sorcery. To those who cleave to its teachings, the act of collecting 
sorcerers to fashion them into the seeds of stars is but another 
path of scientific inquiry.
"
Flock's Canvas Talisman	Elden Ring Wiki	Talismans	+	"A talisman bearing an icon that depicts a mass of masked figures.
Greatly raises potency of incantations.
The figures represent the flock at prayer, their firm belief in the intangible inspiring even the solitary founder of their religion.
What is faith if not an affirmation?
"
Red-Feathered Branchsword	Elden Ring Wiki	Talismans	+	"A talisman adorned with red feathers, once used in ancient death rituals.
Raises attack power when HP is low.
The heart sings when one draws close to death, and a glorious end awaits those who cling so tenaciously to life.
"
Flamedrake Talisman	Elden Ring Wiki	Talismans	+	"Talisman depicting a red ancient dragon.Boosts fire damage negation.
The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock.And so it is that the shape of the dragon has become symbolic of all manner of protections.
"
Assassin's Crimson Dagger	Elden Ring Wiki	Talismans	+	"An assassin's dagger, misshapen and stained in crimson.Critical hits restore HP.
This charm is modelled after the darkly gleaming blades used in the Night of Black Knives. Those which gave the demigods their first taste of death.
"
Furled Finger's Trick-Mirror	Elden Ring Wiki	Talismans	+	"A small, clouded mirror that reflects a flesh-and-blood figure.
Makes the bearer take on the appearance of a Host of Fingers
One of the ritual implements created by the Tarnished to deceive invaders.
"
Great-Jar's Arsenal	Elden Ring Wiki	Talismans	+	"A charm that resembles a great jar overflowing with weaponry.
Vastly boosts maximum equipment load.
The great jar grants this talisman to their warriors. 
Carry as much as you can — grow big and strong.
"
Cerulean Seed Talisman	Elden Ring Wiki	Talismans	+	"A cerulean-colored talisman patterned after an Erdtree seed.Boosts FP restoration from the Flask of Cerulean Tears.
The Erdtree was once perfect and eternal, and thus was it believed that Erdtree seeds could not exist.
"
Concealing Veil	Elden Ring Wiki	Talismans	+	"Talisman put together from dark cloth with a lustrous sheen.
Completely conceals the wearer's presence while crouching at a distance from foes.
Part of one of the concealing veils used by the assassins on the Night of Black Knives.
"
