item	site	category	subcategory	description
Storm Ruler	Dark Souls 3 Wiki	Weapons	Greatswords	"
Greatsword with a broken blade, also known as the Giantslayer for the residual strength of storm that brings giants to their knees.Yhorm the Giant once held two of these, but gave one to the humans that doubted him, and left the other to a dear friend before facing his fate as a Lord of Cinder.Skill: Storm KingAssume stance to imbue sword with storm. Most effective when facing giants.
"
Warpick	Dark Souls 3 Wiki	Weapons	Hammers	"
A war hammer with a long prolonged head.Was originally a pickaxe, but was refitted for battle. This simple but deadly weapon hits heavily with thrust damage,easily puncturing metal armor.Skill: GalvanizeTemporarily boost stamina recovery speed by sheer force of will, perhaps as a channeling of the original owners industrious efforts.
"
Moonlight Greatsword	Dark Souls 3 Wiki	Weapons	Greatswords	"
Legendary dragon weapon associated with Seath the paledrake.Charge strong attack to its limit to unleash moonlight wave.Oceiros, the Consumed King, was infatuated with the search for moonlight, but in the end, it never revealed itself to him.Skill: Moonlight VortexDraw sword back and thrust to unleash torrential moonlight. 
"
Corvian Greatknife	Dark Souls 3 Wiki	Weapons	Daggers	"
Dagger of the unwanted, those guided by heretical storytellers. A rather large dagger with a powerful attack, but this transparent attempt to intimidate foes reveals much about its owner's fears.Skill: Blind SpotUse against shielded foes to break through their guard by attacking from the side.
"
Black Knight Glaive	Dark Souls 3 Wiki	Weapons	Halberds	"
Glaive of the black knights who wander the lands. Used to face chaos demons.The unique attack of this glaive greatly reduces enemy poise, reflecting the tremendous size of the enemies that the knights have fearlessly faced.Skill: Spin SweepSweep foes in a large spinning motion, and utilize momentum to transition into an overhanded strong attack. 
 
"
Mendicant's Staff	Dark Souls 3 Wiki	Weapons	Staves	"
A staff with a small bowl attached to the tip, similar to a mendicant's crook. Absorb additional souls from fallen foes.The staff's history is unclear. It may be a relic of an ancient serpent's greed, or a ritual artifact used to summon souls.Skill: Steady ChantBoost the strength of sorceries for a very short period. Works while equipped in either hand.
"
Dragonslayer Greatbow	Dark Souls 3 Wiki	Weapons	Greatbows	"
Greatbow used by the Dragonslayers during the age of gods. Far greater in size than any normal bow, and far more devastating. The bow must be anchored in the ground to be fired, a time consuming operation that leaves the operator vulnerable. Only specialized great arrows can be fired from the bow.Skill: Puncturing ArrowMasterfully fires off a great arrow that pierces through all enemies in its path, inflicting damage.
"
Caitha's Chime	Dark Souls 3 Wiki	Weapons	Chimes	"
Sacred chime blessed by Caitha, goddess of tears. Rare even amongst Carim clerics. Affected by intelligence, a rare thing for miracle catalysts, and also agreeable with miracles that lean towards the Dark. Its existence is concealed in the name of the Archbishop, as it is anathema.Skill: Gentle PrayerRecovers HP for a period of time, albeit extremely slowly. Works while equipped in either hand.
"
Crystal Chime	Dark Souls 3 Wiki	Weapons	Sacred Chimes	"
A sacred chime, once the possession of Gertrude, the Heavenly Daughter, and defiled by the scholars of the Grand Archives.The power of crystals granted the scholars a degree of success. In this case, their work enabled this chime to be suitable for casting both miracles and sorceries.Skill: Gentle PrayerRecovers HP for a period of time, albeit extremely slowly. Works while equipped in either hand.
"
Mail Breaker	Dark Souls 3 Wiki	Weapons	Daggers	"
A small sword made for thrusting attacks.This hard, edgeless sword can pierce through tough armor, and boasts a deadly critical attack.Skill: Shield SplitterAim carefully, and attack in a large forward lunge to pierce through enemy shields and inflict damage directly.
"
Greatsword	Dark Souls 3 Wiki	Weapons	Ultra Greatswords	"
This ultra greatsword, with its thick blade, is one of the heaviest of its kind.Highly destructive if intolerably heavy.There would appear to be some credence to the rumors that this sword tested the true limits of human strength.Skill: StompUse one's weight to lunge forward with a low stance and increased poise, and follow with strong attack for a spinning slash.
 
"
Brigand Axe	Dark Souls 3 Wiki	Weapons	Axes	"
Axe favored by brigands of a distant land. Surprisingly sturdy battle axe that requires more strength to wield than a standard axe.Skill: WarcryLet out a spirited warcry that temporarily boosts attack.
 
"
Old Wolf Curved Sword	Dark Souls 3 Wiki	Weapons	Curved Greatswords	"
Curved sword bearing the soul of the old wolf that stays with the Watchdogs of Farron.This sword, like a wolf on the prowl, boosts attack and restores HP with each consecutive hit.Skill: Wolf LeapSlice into foes with a large spinning motion, then leap out of harm's way and follow through with a strong attack.
"
Short Bow	Dark Souls 3 Wiki	Weapons	Bows	"
Standard small bow. Its size allows for quick shots. Arrows must be equipped in order to use bows. Up to two kinds of arrow can be equipped at a time, and these can be switched between as necessary.Skill: Rapid FireSwiftly nocks arrows with finesse after drawing the bow, allowing for consecutive shots.
 
"
Red Hilted Halberd	Dark Souls 3 Wiki	Weapons	Halberds	"
Long-hilted weapon mixing spear and axe. The red-hilted halberd is associated with clerics.Can be thrust like a spear or swept sideways like an axe, making it a versatile weapon effective against multiple foes.Skill: PerseveranceAssume an unfaltering stance of prayer to temporarily boost poise. Damage reduced while activated.
"
White Birch Bow	Dark Souls 3 Wiki	Weapons	Bows	"
A short bow crafted with white birch. Endowed with light-manipulating magic.
The bow is a relic from an ancient land of sorceries that was swallowed by the Abyss, most known for its folktale of the heroic Abysswalker.
Skill: Unseen ArrowArrows shot by large pulls of the bow are enchanted with a golden spell that turns them nearly invisible.
"
Gotthard Twinswords	Dark Souls 3 Wiki	Weapons	Straight Swords	"
The hunters known as the King's Black Hands wielded paired weapons. These belonged to Gotthard, who fled the castle.
Gotthard rose quickly through the knighthood, no surprise to those who have witnessed his swordsmanship.
Skill: Spin SlashSlice into foes with a large spinning motion, and use strong attack to lengthen attack and end with a double-bladed thrust.
"
Scholar's Candlestick	Dark Souls 3 Wiki	Weapons	Daggers	"
A candlestick covered in ivory scales once used by the Scholars of the Great Archives. This served as their guiding light, as well as a tool of self-restraint. Even today, wielders of this weapon benefit from the resulting sorcery-strengthening properties.Skill: Guiding LightA candle provides a temporary source of light which reveals additional guidance. 
 
"
Heavy Crossbow	Dark Souls 3 Wiki	Weapons	Crossbows	"
A large, powerful crossbow. Must be readied before firing.Bolts must be equipped in order to use crossbows.Up to two kinds of bolts can be equipped at a time, and these can be switched as necessarySkill: TackleLunge into a shoulder tackle, pushing back enemies to create distance.
"
Lothric Knight Greatsword	Dark Souls 3 Wiki	Weapons	Ultra Greatswords	"
Ultra greatsword of the venerable knights of Lothric. Imbued with the strength of lightning, the trademark of dragon hunting.
Very few have demonstrated the extreme strength and dexterity required for this weapon, even in the long history of the Lothric Knights.
Skill: Stomp
Use one's weight to lunge forward with a low stance and increased poise, and follows with strong attack for an upward slash.
"
Morion Blade	Dark Souls 3 Wiki	Weapons	Straight Swords	"
A twisted sword resembling the towers of Londor's Sable Church. Eight branching blades and thorns induce bleeding.The church's blessing makes the weapon revel in the agony of its owner. Heavy losses of HP boost attack, a curse most befitting its deformed appearance.Skill: StanceWhile in stance, use normal attack to break a foe's guard from below, and a strong attack to slash upwards with a forward lunge.
"
Dark Sword	Dark Souls 3 Wiki	Weapons	Straight Swords	"
Pitch-black straight sword of the Darkwraith, survivor of the land swallowed by darkness.The Darkwraiths were the first red orb invaders, and originators of a unique sword technique inspired by their thick, broad blades.Skill: StompUse one's weight to lunge forward with a low stance and increased poise, and follow with strong attack for an upward slash.
"
Greatsword of Judgment	Dark Souls 3 Wiki	Weapons	Greatswords	"
A ceremonial sword, held in Pontiff Sulyvahn's left hand, respresenting the judgement of the moon, but with magic far closer to sorcery than any existing lunar power. Its dark blue hues, deeper than the darkest moon, reflect sorcerer Sulyvahn's true nature.Skill: Stance of JudgmentAssume stance to unleash dark magic. Use normal attack for a lunging thrust, and strong attack to emit side-sweeping wave. 
"
Washing Pole	Dark Souls 3 Wiki	Weapons	Katanas	"
A stunning, unusually long katana forged in an eastern land. The extreme length of this blade provides immense range, but also renders the blade extremely fragile.Skill: HoldAssume a holding stance to rapidly execute a lunging slash with normal attack, or a deflective parry with strong attack.
"
Dragonrider Bow	Dark Souls 3 Wiki	Weapons	Bows	"
Longbow of the Dragonriders, who served the Old King of Want. The Dragonriders were the Old King's royal guard, and great strength was demanded of them. Merely drawing this bow calls for inhuman strength. The worthy few who can master this bow, however, use it to devastating effect.Skill: PuncturePull the arrow even further back for a more powerful shot that can also pierce shields.
"
Eleonora	Dark Souls 3 Wiki	Weapons	Axes	"
A strange weapon found among malformed inhabitants of the Profaned Capital.The Profaned Flame was triggered by the curse of these women, relatives of a certain oracle, but despite their culpability, they went on living, without any cares.Skill: Feast BellHold up axe and wave to emit a solemn chime to temporarily make weapons lacerating, and to restore HP for each hit.
"
Winged Knight Twinaxes	Dark Souls 3 Wiki	Weapons	Axes	"
Paired beheading axes wielded by the Winged Knights, who swore themselves to the Angels.These axes, more befitting of an executioner than a knight, are indented to fit the human body.Skill: Chain SpinSweep foes in a large spinning motion and use strong attack to continue the motion until stamina is exhausted.
"
Preacher's Right Arm	Dark Souls 3 Wiki	Weapons	Staves	"
The dessicated right hand of a white-faced locust that rose from the abyssal swamp, that happens to perform as a catalyst for sorcery.
The white-faced locusts were meant to beckon men to the dark with sermons, but most of them are unable to think past their own stomachs, the unruly mob!
Skill: Feasting BranchUse souls to weave a sharp branch to fillet prey. Can be used repeatedly.
"
Wolf Knight's Greatsword	Dark Souls 3 Wiki	Weapons	Greatswords	"
Greatsword of a knight tainted by the dark of the Abyss, and master of the wolf's blood of Farron. The wolf knight was the first Abyss Watcher, and his sword is more punishing against creations of the abyss. Skill: Wolf Sword While in stance, use normal attack for a low spinning slash, or the strong attack to leap forward in a vertically-slashing somersault.
"
Glaive	Dark Souls 3 Wiki	Weapons	Halberds	"
This halberd with a large blade was a scythe refitted for battle.Designed for slicing, and inflicts slash damage.Skill: Spin SweepSweep foes in a large spinning motion, and utilize momentum to transition into an overhanded strong attack smash.
"
Heretic's Staff	Dark Souls 3 Wiki	Weapons	Staves	"
Catalyst used by generations of heretic sorcerers.Sorcery is a logical academic discipline, and the power of sorceries depends heavily on the caster's intelligence.Skill: Steady ChantBoost the strength of sorceries for a very short period. Works while equipped in either hand.
"
Chaos Blade	Dark Souls 3 Wiki	Weapons	Katanas	"
A cursed sword of unknown origin bearing uncanny streaks on its blade.Attacks also damage its wielder.The sword is not unlike a thing misshappen, granted life, but never welcome in this world. In other words, chaos itself.Skill: HoldAssume a holding stance to rapidly execute a lunging slash with normal attack, or a deflecting parry with strong attack.
 
 
"
Handmaid's Dagger	Dark Souls 3 Wiki	Weapons	Daggers	"
Dagger used by handmaids of the Profaned Capital. Each successful attack replenishes a slight amount of FP.  It is said that these women took pleasure in wounding others.Skill: Blind SpotUse against shielded foes to break through their guard by attacking from the side. 
"
Hollowslayer Greatsword	Dark Souls 3 Wiki	Weapons	Greatswords	"
Greatsword used for a lifetime by a masked knight. Harbors the fears that lurk within the mind of Hollows, and is particularly effective against them. Bestowed to a proper Mirrah knight long ago. Two-hand to execute special sword techniques.Skill: StanceWhile in stance, use normal attack to break a foe’s guard from below, and strong attack to slash upwards with a forward lunge.
 
"
Gael's Greatsword	Dark Souls 3 Wiki	Weapons	Greatswords	"
Greatsword of Slave Knight Gael, the only weapon that he kept with him from beginning to end.
Originally an executioner's sword made for decapitation, this blade is heavily chipped and stained with the blood of countless battles.
Skill: Blade of PerilA precarious technique unique to undead Gael. Leap in any direction, slamming the greatsword to the ground, then follow with normal attack for a large spinning slash, or strong attack to back-step and jump foward in an overhead slam.
"
Rapier	Dark Souls 3 Wiki	Weapons	Thrusting Swords	"
A lightweight thrusting sword used in noble duels employing refined techniques.The primary attack of a thrusting sword is a series of stabs that render foes vulnerable for a devastating final thrust. Can also attack with shield up.Skill: StanceFrom stance, use normal attack to back step and execute a surprise attack, or strong attack for consecutive thrusting.
"
Dagger	Dark Souls 3 Wiki	Weapons	Daggers	"
Standard small dagger.Small daggers lack power or reach, but can deal quick consecutive hits due to their light weight. Highly effective when used for critical hits, such as after parrying or attacking from behind.Skill: QuickstepInstantly step behind or around the side of foes. Especially effective when locked on to target.
"
Spear	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
Common short spear that allows attacking with shield up.Spear attacks are centered on thrusting, but can inflict high damage when timed with the end of an enemy’s swing.Skill: Shield SplitterTake a large step forward and make a single focused thrust to puncture enemy shields and inflict damage.
"
Splitleaf Greatsword	Dark Souls 3 Wiki	Weapons	Halberds	"
A long-handled greatsword that made its way from a distant land. Crafted entirely with steel, making it exceedingly heavy.Splitleaf refers to the shape of the great blade, and its resemblance to the veins of a leaf.
Skill: Wind WheelSpin weapon vigorously above head and sweep foes, and transition with normal or strong attack for continued spin attacks, which whip up wind and gain momentum, strengthening subsequent attacks.
"
Yhorm's Great Machete	Dark Souls 3 Wiki	Weapons	Greataxes	"
Great machete wielded long ago by Yhorm the Giant.Yhorm once lumbered on the frontlines with a greatshield. But one day, in place of his shield, a left-hand notch was added to his machete, enabling the smashing technique that would become the legacy of his later years.Skill: WarcryLet out a spirited warcry that temporarily boosts attack, and enables a crushing strong attack. 
"
Irithyll Rapier	Dark Souls 3 Wiki	Weapons	Thrusting Swords	"
Thrusting sword bestowed upon the Outrider Knights of the Boreal Valley. This weapon is shrouded in frost, and causes frostbite.Every Outrider Knight one day devolves into a beast, constantly hounded by Pontiff Sulyvahn's black eyes.Skill: Shield SplitterAim carefully, and attack in a large forward lunge to pierce through enemy shields and inflict damage directly.
"
Butcher Knife	Dark Souls 3 Wiki	Weapons	Axes	"
Butcher's knife with an oddly large blade wielded by the madwoman haunting the Road of Sacrifices. Squarely-landed hits restore HP. Back in the Undead Settlement, the woman acquired a taste for human flesh, of which she took glee in partaking. Skill: Sharpen Sharpening the blade increases HP restored with each successful hit.
"
Uchigatana	Dark Souls 3 Wiki	Weapons	Katanas	"
A unique katana characterized by the fine craftsmanship of an eastern land where it was forged. The finely-sharpened blade cuts flesh like butter and causes bleeding, but breaks easily as a result.Skill: Hold Assume a holding stance to rapidly execute a lunging slash with a normal attack, or a deflecting parry with the strong attack.
"
Notched Whip	Dark Souls 3 Wiki	Weapons	Whips	"
A whip with thorny spikes that shred slaves, causing heavy bleeding. The Cleansing Chapel uses whips such as these in order to produce the drops and puddles to wipe clean during its rituals.Skill: ImpactStrike from the left to evade shields and deal a stinging blow that temporarily slows stamina recovery. The shackles of bondage lie deep in the hearts of all humankind.
"
Avelyn	Dark Souls 3 Wiki	Weapons	Crossbows	"
An extremely rare rapid-firing crossbow.  Fires three successive bolts by means of an elaborate mechanism. Inflict heavy damage by making all three shots count.  Despite its use as a weapon, this crossbow is also a priceless work of art, and it bears resemblance to a musical instrument. Skill: TackleLunge into a shoulder tackle, pushing back enemies to create distance. 
"
Drang Twinspears	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
Paired spears of the Drang Knights, proclaimed descendants from the land known for the legend of the Linking of the Fire. When the Drang Knights disbanded, they scattered across the lands as sellswords. They quickly became known for shieldless, aggressive tactics that struck fear in the hearts of men.Skill: ChargeHold spear at waist and charge at foe. Use strong attack while charging to extend the length of the charge. 
"
Falchion	Dark Souls 3 Wiki	Weapons	Curved Swords	"
Standard curved sword and widely-used slashing weapon.The falchion's flesh-rending slash attacks are greatly compromised against armor and tough scale-covered hides.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into strong attack.
"
Wolnir's Holy Sword	Dark Souls 3 Wiki	Weapons	Greatswords	"
A holy sword eroded by the Abyss. When Wolnir fell to the Abyss, he was gripped by a fear of true darkness, and pleaded to the gods for the first time.This holy sword, together with three armlets stripped from the corpses of clerics, gave him some semblance of comfort.Skill: Wrath of the GodsThrust weapon into earth to emit powerful shockwave. The wrath of those swallowed by the Abyss is a thing to be wary of indeed.
"
Harpe	Dark Souls 3 Wiki	Weapons	Daggers	"
The large sickle-shaped body, used for severing corpses, is a worker’s tool in the Undead Settlement.The sharp edge is on the inside of the weapon, itself designed for cutting and pulling, thus allowing for good damage against shielded foes.Skill: QuickstepInstantly step behind or around the side of foes. Especially effective when locked on to target.
"
Archdeacon's Great Staff	Dark Souls 3 Wiki	Weapons	Staves	"
Large staff bestowed upon Archdeacons of the Cathedral of the Deep.
 
The Archdeacon McDonnell's trespass, the sin of channeling faith for sorcery, transformed what was once merely a symbol of ecclesiastic authority into a catalyst of sorceries.
 
Skill: Steady Chant
Boost the strength of sorceries for a very short period. Works while equipped in either hand.
"
Flamberge	Dark Souls 3 Wiki	Weapons	Greatswords	"
Greatsword with an undulating blade. The blade, resembling flame, was crafted to mutilate flesh and induce bleeding.Skill: StanceWhile in stance, use normal attack to break a foe’s guard from below, and strong attack to slash upwards with a forward lunge.
 
"
Sniper Crossbow	Dark Souls 3 Wiki	Weapons	Crossbows	"
Long-range heavy crossbow used by Carim snipers.Its lengthy base makes aiming difficult, and accurate usage requires a trained, dexterous hand.Skill: TackleLunge into a shoulder tackle, pushing back enemies to create distance.
"
Knight's Crossbow	Dark Souls 3 Wiki	Weapons	Crossbows	"
Crossbow used by the proud knights of Lothric. It bears an elaborate gold design.The crossbow has been blessed with the power of lightning, in anticipation of the use of Lightning Bolts.Skill: TackleLunge into a shoulder tackle, pushing back enemies to create distance.
"
Cleric's Sacred Chime	Dark Souls 3 Wiki	Weapons	Chimes	"
Sacred chime for casting miracles of the Gods. Chimes such as these are often given to clerics who become Undead.Equip a talisman or a sacred chime to cast miracles. Miracles must be attuned at a bonfire before use.Skill: Gentle PrayerRecovers HP for a period of time, albeit extremely slowly. Works while equipped in either hand.
"
Profaned Greatsword	Dark Souls 3 Wiki	Weapons	Ultra Greatswords	"
A ceremonial sword, held in Pontiff Sulyvahn's right hand, representing the Profaned Flame.Long ago, when Sulyvahn was yet a young sorcerer, he discovered the Profaned Capital and an unfading flame below a distant tundra of Irithyll, and a burning ambition took root within him.Skill: Profaned FlameTemporarily summon the Profaned Flame. Lunge forward and use strong attack to enshroud blade in flame.
"
Ringed Knight Straight Sword	Dark Souls 3 Wiki	Weapons	Straight Swords	"
Straight sword wielded by the Ringed Knights.          The arms of early men were forged in the Abyss, and betray a smidgen of life.
For this reason the gods cast a seal of fire upon these swords, and those who possessed them.
Skill: EmberStand ready with the timeworn blade as it restores its ancient brilliance and reignites a short-lived flame. From this stance transition to normal or strong attack.
 
"
Black Knight Greataxe	Dark Souls 3 Wiki	Weapons	Greataxes	"
Greataxe of the black knights who wander the lands. Used to face chaos demons.The unique attack of this axe greatly reduces enemy poise, reflecting the tremendous size of the enemies that the knights have fearlessly faced.Skill: WarcryLet out a spirated warcry that temporarily boosts attack, and enables a special consecutive strong attack. 
"
Bastard Sword	Dark Souls 3 Wiki	Weapons	Greatswords	"
A widely-used heavy greatsword normally wielded with two hands. Broad horizontal sweeping attacks make this sword effective against multiple enemies, but unwieldy in narrow spaces.Skill: StompUse one's weight to lunge forward with a low stance and increased poise, and follow with a strong attack for an upward slash.
"
Morning Star	Dark Souls 3 Wiki	Weapons	Hammers	"
Hammer with a sharp spike on its pommel. One of the more barbaric cleric weapons.The sharp thorns allow this strike weapon to induce bleeding.Skill: PerseveranceAssume an unfaltering stance of prayer to temporarily boost poise. Damage reduced while activated.
 
"
Tailbone Short Sword	Dark Souls 3 Wiki	Weapons	Daggers	"
Twisted dagger favored by the wretched, failed prisoners of Irithyll Dungeon.
Crafted from a feeble tailbone, and seen as a sign of the dragons. Their screams are oft heard inside the dungeon, as they naively mutilate their unworthy flesh.Skill: Unleash DragonThrust the dagger to unleash the strength of dragons, similar to an ancient dragon weapon, only with its power tragically faded.
"
Large Club	Dark Souls 3 Wiki	Weapons	Great Hammers	"
Large wooden club. Requires considerable strength to wield.Characterized by savage leaping attacks. Its weight makes it easier to break the guard of shields.Skill: WarcryLet out a spirited warcry that temporarily boosts attack, and enables a special consecutive strong attack.
"
Witch's Locks	Dark Souls 3 Wiki	Weapons	Whips	"
A whip fashioned from the black hair of a daughter of the Witch of Izalith, creator of the Flame of Chaos.The long, shining locks woven together to create this whip are imbued with the essence of fire, which can be channeled through the use of its skill. Skill: Flame WhipTemporarily coat the whip in fire, the self-same fire as that which consumed the Witch herself, it is said.
"
Sunlight Talisman	Dark Souls 3 Wiki	Weapons	Talismans	"
The Knight of Sunlight's personal talisman for casting miracles of the Gods.The talisman bears the Knight's own holy illustration, an emblem of his unwavering faith. Use of the talisman's Skill fills the user with similar steadfastness.Skill: Unfaltering PrayerTemporarily increases poise while casting miracles, preventing enemy attacks from interrupting prayer. Works while equipped in either hand.
"
Lothric's Holy Sword	Dark Souls 3 Wiki	Weapons	Straight Swords	"
Prince Lothric's straight sword, blessed by Emma with potent magic. Young Lothric was meant to be a champion, and was expected to wield this platinum sword, but some things will remain distant dreams forever.Skill: Sacred Lothric LightAssume stance to imbue sword with sacred light, and use strong attack to release light  together with a great thrust of the sword.
"
Club	Dark Souls 3 Wiki	Weapons	Hammers	"
A simple wooden club. Characterized by savage leaping attacks.This crude bladeless strike weapon is effective against most foes, and can break the guard of a shield.Skill: WarcryLet out a spirited warcry that temporarily boosts attack, and enables a special consecutive strong attack.
"
Darkdrift	Dark Souls 3 Wiki	Weapons	Katanas	"
A cursed sword with an unseen blade, the choice weapon of Yuria of Londor.Yuria, a mentor of the Sable Church and accomplished swordswoman, is said to have claimed a hundred lives with this weapon. Skill: DarkdriftAim carefully, and pierce with a large forward lunge. The unseen blade penetrates straight through shields, for nothing can defend from Darkdrift.
"
Great Scythe	Dark Souls 3 Wiki	Weapons	Reapers	"
Attacks with this large scythe, normally used for crop harvesting, are effective at breaking past shields.The magnificent sharp curved blade instills fear in opponents. Perhaps it is their survival instinct at work.Skill: Neck SwipeThis attack aims for the scruff of a foe's neck, and when successful, functions as a head shot, inflicting heavy damage.
"
Mace	Dark Souls 3 Wiki	Weapons	Hammers	"
Iron hammer designed for use in battle. A common weapon for clerics.This bladeless strike weapon is effective against most foes, and can break the guard of a shield.Skill: PerserveranceAssume an unfaltering stance of prayer to temporarily boost poise. Damage reduced while activated.
"
Carthus Curved Sword	Dark Souls 3 Wiki	Weapons	Curved Swords	"
Curved sword of Carthus swordsmen. This weapon's thick, heavy blade is crafted to cause bleeding, and requires ample strength and dexterity to wield effectively, suggesting that the swordsmen of Carthus were amongst the mightiest.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into strong attack.
"
Pickaxe	Dark Souls 3 Wiki	Weapons	Great Hammers	"
Tool used by a miner for digging up earth. Not intended for use in battle. Yet the strong downward swing of this tool once shattered large boulders, and easily punctures weaker armor. Skill: Galvanize Temporarily boosts stamina recovery speed by sheer force of will, which an old miner needed to get through the day.
"
Dragonslayer Greataxe	Dark Souls 3 Wiki	Weapons	Greataxes	"
Melted iron greataxe that once formed part of the Dragonslayer Armour.Thickly imbued with the power of lightning. Use skill to draw upon the techniques used to slay the archdragons.Skill: Falling BoltHold axe high in the air to gather fierce lightning, and smash ground to whip the bolts to the ground.
"
Halberd	Dark Souls 3 Wiki	Weapons	Halberds	"
This long-hilted weapon mixing spear and axe is difficult to handle, requiring both strength and dexterityCan be thrust like a spear or swept sideways like an axe, making it a versatile weapon effective against multiple foes.Skill: ChargeHold spear at waist and charge at foe. Use strong attack while charging to extend the length of the charge.
"
Murky Hand Scythe	Dark Souls 3 Wiki	Weapons	Daggers	"
A short-shafted hand scythe wielded by the murkmen who rise from the depths.Enveloped by a black dampness, and imbued with the strength of dark
Skill: QuickstepInstantly step behind or around the side of foes. Especially effective when locked on to target.
"
Saint Bident	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
A silver bident decorated by a holy symbol, formerly wielded by Saint Klimt. He discarded this weapon, that draws upon one's faith, on the day that he put his own faith behind him. Skill: Charge Hold spear at waist and charge at foe. Use strong attack while charging to extend the length of the charge.
"
Carthus Shotel	Dark Souls 3 Wiki	Weapons	Curved Swords	"
Strangely curved sword crafted to cause bleeding, wielded by Carthus swordsmen.Shaped to sneak around the defenses of shields, this sword requires ample dexterity to wield effectively.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into strong attack.
"
Onyx Blade	Dark Souls 3 Wiki	Weapons	Ashes of Ariandel Weapons	"
Elfriede, the eldest amongst her sisters and leader of the Sable Church, bestowed this sword to her knight. Only, the sword was a farewell gift, and acceptance signified the knight's resignation from Elfriede's service.
Skill: Elfriede's Blackflame
Enwreath blade with blackflame, born of the similarly-hued flame that smolders within her.
 
"
Murky Longstaff	Dark Souls 3 Wiki	Weapons	Staves	"
The long-handled staff wielded by the murkmen who rise from the depths.
Slathered with a black murkiness, and fit for dark sorceries.
Skill: Chant from the DepthsWorks with staff equipped in left or right hand. Briefly boosts the strength of dark sorceries.
"
Friede's Great Scythe	Dark Souls 3 Wiki	Soul Transposition	Boss Soul Weapons	"
A great scythe wielded by Sister Elfriede, with a curved blade thinly coated by Painted World frost that easily breaks the guard of shields.
In the painting, the scythe is a symbol of a long-lost home, possibly explaining Elfriede's preference for it.
Skill: Elfriede's Stance
Conjure a magic bladed support scythe into the left hand while the great scythe remains in the right, a stance derived from Elfriede's former swordmanship. Use normal attack to leap forward and swing twice, or strong attack to coat the earth with running frost.
"
Blacksmith Hammer	Dark Souls 3 Wiki	Weapons	Hammers	"
Metal hammer passed down amongst blacksmiths of the shrine. Serves as a strike weapon, but also excels at reducing poise and breaking the guard of a shield.Of course, a hammer's true potential is realized in the hands of a blacksmith.Skill: PerseveranceAssume an unfaltering stance of prayer to temporarily boost poise. Damage reduced while activated.
"
Demon's Scar	Dark Souls 3 Wiki	Weapons	Flames	"
This chaotic thing, the last flame kindled by a demon prince, is shaped like the claw marks of a demon.It is both a fiery bladed weapon, and pyromancy flame.
Skill: Spin SlashSpin to stoke a fierce chaos flame, and use momentum to transition into a spinning strong attack, creating a short-lived lava pool.
"
Crow Talons	Dark Souls 3 Wiki	Weapons	Ashes of Ariandel Weapons	"
Talons used by Corvian Knights. Inflicts five perpendicular slashes, causing heavy bleeding.
In their infatuation with Sister Friede, the Corvian Knights swore to protect the painting from fire and to this end, too to the execution of their own brethren.
Skill: Raptor Flurry
Spread right and left talons like a broad set of wings and launch into a tornado of consecutive attacks.
"
Black Bow of Pharis	Dark Souls 3 Wiki	Weapons	Bows	"
A black longbow named after a hero of old, known for the unusual stance from which it is fired. Has a longer range than standard bows, but successful usage requires a trained, dexterous hand.Skill: Pharis Triple-shotSwiftly nocks three arrows with finesse after drawing the bow, firing them simultaniously. 
"
Barbed Straight Sword	Dark Souls 3 Wiki	Weapons	Straight Swords	"
Sword of Longfinger Kirk, the infamous Knight of Thorns. This sword's blade is lined with countless deadly thorns.The thorns of this ominous weapon induce heavy bleeding.Skill: StanceWhile in stance, use normal attack to break a foe's guard from below, and strong attack to slash upwards with a forward lunge.
"
Valorheart	Dark Souls 3 Wiki	Weapons	Ashes of Ariandel Weapons	"
Weapon once wielded by the Champion of the Undead Match. A special paired set consisting of a broad sword and a lion shield.
The champion fought on, without rest, until he lost his mind. In the end, only his page and a lone wolf stayed at his side.
Skill: Lion Stance
While in stance, use normal attack to thrust forward with shield up, and strong attack to execute a shield bash with a lion's roar.
"
Pontiff Knight Curved Sword	Dark Souls 3 Wiki	Weapons	Curved Swords	"
Curved sword wielded by the Pontiff’s knights, frigid spirits that linger in Irithyll.The large blade appears to be eaten away by insects, making it lightweight but also brittle.Skill: Frost BladeExecute large spinning motion to embue blade with frost, and follow through with a strong attack that slashes with a giant blade made of frost.
"
Drakeblood Greatsword	Dark Souls 3 Wiki	Weapons	Greatswords	"
Greatsword wielded by an order of knights who venerate dragon blood.This sword, its blade engraved with script symbolizing dragon blood, inflicts magic and lightning damage.Skill: StanceWhile in stance, use normal attack to break a foe’s guard from below, and strong attack to slash upwards with a forward lunge.
"
Heysel Pick	Dark Souls 3 Wiki	Weapons	Hammers	"
Choice weapon of Yellowfinger Heysel, a Finger of Rosaria and xanthous scholar.It`s both a weapon and sorcery staff. The gold specks are remnants of lost sorceries.Skill: Steady ChantFor a short moment, boost the strength of sorceries.
"
