item	site	category	subcategory	description
Malformed Claws	Dark Souls 2 Wiki	Weapons	Fist Weapons	<em>One of the malformed weapons developed in Aldia. Appears to be a crustacean pincer,</em>&nbsp;b<em>ut its precise origins are unclear. <br><br>Use strong attack to inflict damage even upon foes with</em> <br> <em>raised shields.</em> <br><br> <em>The peculiar figure known as Lord Aldia attempted to uncover the secrets of life itself, and</em> <em>viewed the Undead as a key to this mystery<br></em>&nbsp;<br> <em>Effect: shield piercing (strong attack)</em>
Ivory Straight Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	Sword of Fabian, knight of Eleum Loyce.
Falchion	Dark Souls 2 Wiki	Weapons	Curved Swords	<em>A standard curved sword.</em> <br><br> <em>Each slash of a curved sword does</em> <em>less damage than a straight sword, but can deal a series of hits in flowing succession.</em> <br><br> <em>The sharp blade is effective at causing bleeding, but is soon dulled. Beware when facing rock-solid foes.</em>
Spider's Silk	Dark Souls 2 Wiki	Weapons	Piercing Swords	<em>Thrusting sword forged from the soul of the Duke's Dear Freja.</em>
Dragonslayer Spear	Dark Souls 2 Wiki	Weapons	Spears	<em>A ranseur forged from the soul of the Old Dragonslayer.</em>
Bandit's Knife	Dark Souls 2 Wiki	Weapons	Daggers	"<em>A knife with a slightly broad single edge. Its tip is shaped to leave a wound that won't easily close. Designed for unsavory work, and beloved by those of unsavory ilk.""</em>"
Blacksmith's Hammer	Dark Souls 2 Wiki	Weapons	Hammers	<em>An ordinary hammer used by a blacksmith.</em> <br><br> <em>Can be used as a hammer, but not to any great effect, as it was made to shape weapons, not serve as one.</em>&nbsp;
Retainer's Short Sword	Dark Souls 2 Wiki	Weapons	Daggers	"<em>Short sword wielded by retainers in the Garrison Ward.</em> <br><br> <em>Long ago, the retainers attended to the priestesses, but with their disappearance, the retainers were left to wander frigid Eleum Loyce without purpose""</em> "
Black Knight Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	<em>Greatsword wielded by knights who served a lord of light in a long-forgotten age.</em> <br><br> <em>Even after their flesh was charred by flame, they remained as strong as ever, and stood watch, challenging visitors to their land.</em>&nbsp;
Bloodied Whip	Dark Souls 2 Wiki	Weapons	Whips	<em>A blood-stained whip. A tool made for a purpose forbidden by the gods. <br><br>Its effect is augmented by its pointed tip, but still only marginally effective against protective covering such as hard armor.</em>
Butcher's Knife	Dark Souls 2 Wiki	Weapons	Axes	<em>An oddly large butcher's knife. </em>
Heide Knight Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	<em>Straight sword originating in Heide, A special alloy makes it very durable.</em> <br><br> <em>The composition of the alloy of these swords remains a mystery, but in Drangleic the attempt to imitate it resulted in the similar bradden steel.</em>&nbsp;
Shield Crossbow	Dark Souls 2 Wiki	Weapons	Crossbows	<em>Crossbow created from the soul of the Executioner's Chariot. Iron plate serves as a shield while firing.</em> <br><br> <em>The merciless chariot inflicted agony upon others with utter impunity, and the crossbow created from its soul strives to protect from possible retribution.</em> <br><br> <em>Effect: guard while firing</em> 
Silverblack Sickle	Dark Souls 2 Wiki	Weapons	Reapers	<em>A silver-black sickle imbued with the power of dark. The large arced blade reaches around shields and inflicts damage.</em> <br><br> <em>The grave wardens vowed to ensure the tranquility of those who slumber in the Undead Crypt. If one dares disturb them, the grave wardens make no allowance for stature or riches, and will readily bury them along with the others.</em> <br><br> <em>Effect: shield piercing (strong attack)</em>&nbsp;<br> 
Alonne Greatbow	Dark Souls 2 Wiki	Weapons	Greatbows	"Unique bow equipped by Alonne Knights. <br><br> This very powerful bow uses great arrows, but each draw of the string requires a great deal of time, leaving the shooter vulnerable. <br><br> In the heyday of the land, the Old Iron King fancied entertaining dubious and eccentric guests from faraway lands. <br><br> Most of them were charlatans, but amongst the riff-raff were true masters of authentic and refined arts."" <br> <br> Scholar of the First Sin changed to: <br><br>Unique bow equipped by Alonne Knights. <br><br> This very powerful bow uses great arrows, but each draw of the string requires a great deal of time, leaving the shooter vulnerable. <br><br> In the heyday of the land, the Old Iron King fancied entertaining dubious and eccentric guests from faraway lands. <br><br> Most of them were charlatans, but among the riff-raff was an unusual knight from the far east. He trained the Iron King's men in the sword, in obeisance to his new lord.&nbsp;"
Protective Chime	Dark Souls 2 Wiki	Weapons	Chimes	<em>Sacred chime commonly used by clerics of Lindelt. A catalyst for miracles and hexes.</em> <br><br> <em>A sacred chime serves to conduct the power of miracles, but in the past, some entirely different served the same purpose.</em>&nbsp;
Drakekeepers Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	<em>An extremely sturdy pitch-black straight sword.</em> <br><br> <em>Colossal warriors staunchly watch over the shrine, ready to defend its resident, or allow one worthy enough to be granted audience.</em>
Partizan	Dark Souls 2 Wiki	Weapons	Spears	<em>A spear with a broad blade. The blade is widened and given extra weight to allow for slashing.</em> <br><br> <em>The broader attacks of the partizan, however, make it less effective in narrow spaces.</em>
Possessed Armor Greatbow	Dark Souls 2 Wiki	Weapons	Greatbows	<em>Greatbow wielded by possessed armor.</em> <br><br> <em>Crafted with multiple layers of iron, resulting in almost excessive sturdiness.</em> <br><br> <em>These suits of armor were once decorations, until the black fog ruling the tower seized control of them.</em>&nbsp;<br> 
Morning Star	Dark Souls 2 Wiki	Weapons	Hammers	<em>A club fitted with a spiked head. The spikes of this blunt weapon cause bleeding. Normally wielded by clerics, but clearly intended to draw blood.</em>&nbsp;
Spear	Dark Souls 2 Wiki	Weapons	Spears	<em>A standard spear.</em> <br><br> <em>Spears allow one to attack a foe from a distance, and while holding up a shield. <br><br>Thrusting attacks are effective even against opponents with strong defense, but they have a narrow point of contact and won't effectively break through a shielded defense.</em>&nbsp;<br> 
Archdrake Mace	Dark Souls 2 Wiki	Weapons	Great Hammers	<em>A mace normally issued to clerics of the Archdrake sect of Lindelt.</em> <br><br> <em>The land of Lindelt is governed by stringent laws, and those who dare defy them are punished without mercy.</em> <br><br> <em>It is often the sinful who seek piety, spurred only by a selfish desire for salvation.</em>&nbsp;
Mirrah Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	<em>Greatsword issued to the proud knights of Mirrah's official order. This one was wielded by Lucatiel.</em> <br><br> <em>This greatsword demands advanced skill in a rare and unique sword technique.</em> <br><br> <em>A tiny message is inscribed on the blade, a promise to someone special.</em>&nbsp;
Transgressor's Staff	Dark Souls 2 Wiki	Weapons	Staves	<em>A staff enwreathed in a matte blackness. <br><br>Found in the heart of the Dark Chasm. A catalyst for sorceries and hexes. <br><br>No one knows what lies beyond the dark passages found across Drangleic, but perhaps they are better left undisturbed.</em>&nbsp;
Black Knight Greataxe	Dark Souls 2 Wiki	Weapons	Great Axes	<em>Even after their flesh was charred by flame, they remained as strong as ever,</em> <em>and stood watch, challenging visitors to their land.</em>&nbsp;
Ice Rapier	Dark Souls 2 Wiki	Weapons	Piercing Swords	<em>Rapiers wielded by sorcerers of Eleum Loyce, imbued with a magic that is released with a strong attack.</em> <br><br> <em>A great protective wall was erected to protect Eleum Loyce from the encroaching chaos, and these sorcerers were amongst its defenders.</em>&nbsp;
Manikin Sabre	Dark Souls 2 Wiki	Weapons	Curved Swords	<em>Small curved sword of the manikins of Harvest Valley.</em> <br><br> <em>The peculiar art of puppetry is a vestige of the two lost lands. The Queen, entranced by poison, used it to beckon unknowing souls to the defiled valley.</em>
Black Flamestone Dagger	Dark Souls 2 Wiki	Weapons	Daggers	"<em>&nbsp;A dagger affixed with a black crystal.</em> <br> <em>Found deep inside the Gutter, in the Black Gulch.</em> <br> <em>Heavier than a standard dagger, but with a fine crystal that gives it a smoother slice.</em> <br><br> <em>Some of the more determined souls exiled to the Gutter sought to scale the walls of the forsaken place and walk the earth once again, but failed, and wasted away mired in misery and resentment.""</em>"
Black Dragon Warpick	Dark Souls 2 Wiki	Weapons	Hammers	<em>In legend, this oddly-shaped war hammer</em> <em>is said to be forged from the black dragon's tail.</em> <br><br> <em>As it is told, the black dragon lost its tail to</em> <em>a brave warrior in a magnificent battle,</em> <em>and the tail was later used to forge</em> <em>several legendary weapons.</em>&nbsp;
Blacksteel Katana	Dark Souls 2 Wiki	Weapons	Katanas	<em>Blacksteel katana wielded by Alonne Knights.</em> <em>One of the sturdiest types of katana, preferred by masters of the quick-draw.<br><br></em><em>In the heyday of his land, the Old Iron King fancied entertaining dubious and eccentric guests from faraway lands. Most of them were charlatans, but amongst the riff-raff were true masters of authentic and refined arts.<br></em>&nbsp;<br> <em>Scholar of the First Sin changed to:</em> <br><br>Blacksteel katana wielded by Alonne Knights.One of the sturdiest types of katana, preferred by masters of the quick-draw.<br>&nbsp;<br>In the heyday of his land, the Old Iron King fancied entertaining dubious and eccentric guests from faraway lands. Most of them were charlatans, but among the riff-raff was an unusual knight from the far east. He trained the Iron King's men in the sword, in obeisance to his new lord.&nbsp;
Black Scorpion Stinger	Dark Souls 2 Wiki	Weapons	Piercing Swords	<em>Manscorpion Tark's thrusting sword.</em> <br><br> <em>The scorpion pincer guard contains poison, which is injected into foes pierced by the blade.</em> <br><br> <em>Tark's past is a thing obscure. But then again, do any of us know who we are, let alone what we may have been?</em>&nbsp;
