item	site	category	subcategory	description
Alonne Greatbow	Dark Souls 2 Wiki	Weapons	Greatbows	"
Unique bow equipped by Alonne Knights.  This very powerful bow uses great arrows, but each draw of the string requires a great deal of time, leaving the shooter vulnerable.  In the heyday of the land, the Old Iron King fancied entertaining dubious and eccentric guests from faraway lands.  Most of them were charlatans, but amongst the riff-raff were true masters of authentic and refined arts.""   Scholar of the First Sin changed to: Unique bow equipped by Alonne Knights.  This very powerful bow uses great arrows, but each draw of the string requires a great deal of time, leaving the shooter vulnerable.  In the heyday of the land, the Old Iron King fancied entertaining dubious and eccentric guests from faraway lands.  Most of them were charlatans, but among the riff-raff was an unusual knight from the far east. He trained the Iron King's men in the sword, in obeisance to his new lord. 
"
Protective Chime	Dark Souls 2 Wiki	Weapons	Chimes	"
Sacred chime commonly used by clerics of Lindelt. A catalyst for miracles and hexes.  A sacred chime serves to conduct the power of miracles, but in the past, some entirely different served the same purpose. 
"
Drakekeepers Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
An extremely sturdy pitch-black straight sword.  Colossal warriors staunchly watch over the shrine, ready to defend its resident, or allow one worthy enough to be granted audience.
"
Partizan	Dark Souls 2 Wiki	Weapons	Spears	"
A spear with a broad blade. The blade is widened and given extra weight to allow for slashing.  The broader attacks of the partizan, however, make it less effective in narrow spaces.
"
Possessed Armor Greatbow	Dark Souls 2 Wiki	Weapons	Greatbows	"
Greatbow wielded by possessed armor.  Crafted with multiple layers of iron, resulting in almost excessive sturdiness.  These suits of armor were once decorations, until the black fog ruling the tower seized control of them.  
"
Morning Star	Dark Souls 2 Wiki	Weapons	Hammers	"
A club fitted with a spiked head. The spikes of this blunt weapon cause bleeding. Normally wielded by clerics, but clearly intended to draw blood. 
"
Spear	Dark Souls 2 Wiki	Weapons	Spears	"
A standard spear.  Spears allow one to attack a foe from a distance, and while holding up a shield. Thrusting attacks are effective even against opponents with strong defense, but they have a narrow point of contact and won't effectively break through a shielded defense.  
"
Archdrake Mace	Dark Souls 2 Wiki	Weapons	Great Hammers	"
A mace normally issued to clerics of the Archdrake sect of Lindelt.  The land of Lindelt is governed by stringent laws, and those who dare defy them are punished without mercy.  It is often the sinful who seek piety, spurred only by a selfish desire for salvation. 
"
Mirrah Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Greatsword issued to the proud knights of Mirrah's official order. This one was wielded by Lucatiel.  This greatsword demands advanced skill in a rare and unique sword technique.  A tiny message is inscribed on the blade, a promise to someone special. 
"
Transgressor's Staff	Dark Souls 2 Wiki	Weapons	Staves	"
A staff enwreathed in a matte blackness. Found in the heart of the Dark Chasm. A catalyst for sorceries and hexes. No one knows what lies beyond the dark passages found across Drangleic, but perhaps they are better left undisturbed. 
"
Black Knight Greataxe	Dark Souls 2 Wiki	Weapons	Great Axes	"
Even after their flesh was charred by flame, they remained as strong as ever, and stood watch, challenging visitors to their land. 
"
Ice Rapier	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
Rapiers wielded by sorcerers of Eleum Loyce, imbued with a magic that is released with a strong attack.  A great protective wall was erected to protect Eleum Loyce from the encroaching chaos, and these sorcerers were amongst its defenders. 
"
Manikin Sabre	Dark Souls 2 Wiki	Weapons	Curved Swords	"
Small curved sword of the manikins of Harvest Valley.  The peculiar art of puppetry is a vestige of the two lost lands. The Queen, entranced by poison, used it to beckon unknowing souls to the defiled valley.
"
Black Flamestone Dagger	Dark Souls 2 Wiki	Weapons	Daggers	"
 A dagger affixed with a black crystal.  Found deep inside the Gutter, in the Black Gulch.  Heavier than a standard dagger, but with a fine crystal that gives it a smoother slice.  Some of the more determined souls exiled to the Gutter sought to scale the walls of the forsaken place and walk the earth once again, but failed, and wasted away mired in misery and resentment.""
"
Black Dragon Warpick	Dark Souls 2 Wiki	Weapons	Hammers	"
In legend, this oddly-shaped war hammer is said to be forged from the black dragon's tail.  As it is told, the black dragon lost its tail to a brave warrior in a magnificent battle, and the tail was later used to forge several legendary weapons. 
"
Blacksteel Katana	Dark Souls 2 Wiki	Weapons	Katanas	"
Blacksteel katana wielded by Alonne Knights. One of the sturdiest types of katana, preferred by masters of the quick-draw.In the heyday of his land, the Old Iron King fancied entertaining dubious and eccentric guests from faraway lands. Most of them were charlatans, but amongst the riff-raff were true masters of authentic and refined arts.  Scholar of the First Sin changed to: Blacksteel katana wielded by Alonne Knights.One of the sturdiest types of katana, preferred by masters of the quick-draw. In the heyday of his land, the Old Iron King fancied entertaining dubious and eccentric guests from faraway lands. Most of them were charlatans, but among the riff-raff was an unusual knight from the far east. He trained the Iron King's men in the sword, in obeisance to his new lord. 
"
Black Scorpion Stinger	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
Manscorpion Tark's thrusting sword.  The scorpion pincer guard contains poison, which is injected into foes pierced by the blade.  Tark's past is a thing obscure. But then again, do any of us know who we are, let alone what we may have been? 
"
